Sample Number,Time (s),TIVA Raw,TIVA Filtered,TIVA Temp
1,0.0005,-0.003651,-0.0035770000000000003,24.93
2,0.0009,-0.003652,-0.0035840000000000004,24.93
3,0.0013,-0.00364,-0.003589,24.93
4,0.0016,-0.0036149999999999997,-0.0035919999999999997,24.93
5,0.0019,-0.0035800000000000003,-0.003591,24.93
6,0.0021,-0.003535,-0.003585,24.93
7,0.0024,-0.0034830000000000004,-0.003576,24.93
8,0.0026,-0.003429,-0.003562,24.93
9,0.0028,-0.0033840000000000003,-0.003545,24.93
10,0.0031,-0.003355,-0.003527,24.93
11,0.0033,-0.003347,-0.00351,24.93
12,0.0035,-0.003363,-0.003496,24.93
13,0.0038,-0.003402,-0.0034870000000000005,24.93
14,0.0040,-0.0034580000000000006,-0.0034840000000000006,24.93
15,0.0042,-0.003526,-0.0034880000000000006,24.93
16,0.0044,-0.0036,-0.003499,24.93
17,0.0046,-0.00367,-0.003515,24.93
18,0.0048,-0.0037170000000000003,-0.0035340000000000002,24.93
19,0.0051,-0.003739,-0.0035540000000000003,24.93
20,0.0053,-0.0037440000000000004,-0.003572,24.93
21,0.0200,-0.003735,-0.0035870000000000003,24.93
22,0.0206,-0.0037140000000000003,-0.0035989999999999998,24.93
23,0.0209,-0.0036810000000000002,-0.003607,24.93
24,0.0211,-0.003639,-0.00361,24.919999999999998
25,0.0215,-0.00359,-0.003608,24.919999999999998
26,0.0221,-0.0035410000000000003,-0.0036019999999999997,24.93
27,0.0223,-0.003501,-0.0035919999999999997,24.93
28,0.0226,-0.0034750000000000002,-0.0035810000000000004,24.93
29,0.0228,-0.0034660000000000003,-0.0035700000000000003,24.93
30,0.0231,-0.0034710000000000006,-0.0035610000000000004,24.93
31,0.0233,-0.0034890000000000003,-0.0035540000000000003,24.93
32,0.0235,-0.003519,-0.0035510000000000003,24.93
33,0.0237,-0.0035570000000000003,-0.0035510000000000003,24.93
34,0.0241,-0.0036,-0.003556,24.93
35,0.0246,-0.003632,-0.003563,24.93
36,0.0251,-0.003646,-0.0035710000000000004,24.93
37,0.0258,-0.003647,-0.0035780000000000005,24.93
38,0.0264,-0.0036349999999999998,-0.0035840000000000004,24.919999999999998
39,0.0270,-0.00361,-0.003586,24.919999999999998
40,0.0275,-0.0035740000000000004,-0.003585,24.93
41,0.0290,-0.003529,-0.0035800000000000003,24.93
42,0.0650,-0.0034770000000000005,-0.0035700000000000003,24.93
43,0.1154,-0.003422,-0.003556,24.93
44,0.1655,-0.003376,-0.003539,24.93
45,0.2159,-0.003345,-0.00352,24.93
46,0.2662,-0.003335,-0.003503,24.919999999999998
47,0.3164,-0.00335,-0.0034880000000000006,24.919999999999998
48,0.3666,-0.0033880000000000004,-0.0034790000000000003,24.93
49,0.4170,-0.0034440000000000004,-0.0034750000000000002,24.93
50,0.4674,-0.0035110000000000002,-0.0034790000000000003,24.93
51,0.5180,-0.003586,-0.0034890000000000003,24.93
52,0.5678,-0.003656,-0.003505,24.93
53,0.6182,-0.003703,-0.0035240000000000002,24.93
54,0.6684,-0.003725,-0.003543,24.93
55,0.7185,-0.0037300000000000002,-0.0035610000000000004,24.93
56,0.7693,-0.0037210000000000003,-0.003576,24.93
57,0.8192,-0.0037,-0.0035880000000000005,24.93
58,0.8697,-0.003667,-0.0035949999999999997,24.93
59,0.9196,-0.0036249999999999998,-0.003598,24.93
60,0.9704,-0.003575,-0.003596,24.93
61,1.0203,-0.003525,-0.003589,24.93
62,1.0705,-0.0034850000000000003,-0.003579,24.93
63,1.1209,-0.0034590000000000003,-0.0035680000000000004,24.93
64,1.1713,-0.0034490000000000002,-0.003556,24.93
65,1.2218,-0.0034540000000000005,-0.0035470000000000002,24.93
66,1.2716,-0.0034730000000000004,-0.00354,24.93
67,1.3219,-0.003503,-0.003536,24.93
68,1.3726,-0.003542,-0.003537,24.93
69,1.4225,-0.003585,-0.0035410000000000003,24.93
70,1.4728,-0.003618,-0.003549,24.93
71,1.5235,-0.003633,-0.0035570000000000003,24.93
72,1.5737,-0.003634,-0.0035640000000000003,24.93
73,1.6236,-0.003622,-0.0035700000000000003,24.93
74,1.6739,-0.003598,-0.003572,24.93
75,1.7243,-0.003563,-0.0035710000000000004,24.93
76,1.7744,-0.0035180000000000003,-0.003566,24.919999999999998
77,1.8247,-0.0034660000000000003,-0.0035570000000000003,24.919999999999998
78,1.8750,-0.0034110000000000004,-0.003543,24.93
79,1.9253,-0.003366,-0.003526,24.93
80,1.9755,-0.003336,-0.0035080000000000003,24.919999999999998
81,2.0259,-0.0033280000000000002,-0.003491,24.919999999999998
82,2.0760,-0.003345,-0.0034770000000000005,24.93
83,2.1263,-0.0033840000000000003,-0.0034680000000000006,24.93
84,2.1765,-0.0034400000000000003,-0.003465,24.919999999999998
85,2.2271,-0.0035080000000000003,-0.0034700000000000004,24.919999999999998
86,2.2773,-0.0035830000000000002,-0.0034800000000000005,24.919999999999998
87,2.3278,-0.003654,-0.003497,24.919999999999998
88,2.3777,-0.0037010000000000003,-0.003516,24.93
89,2.4280,-0.003723,-0.003536,24.93
90,2.4783,-0.003729,-0.0035540000000000003,24.93
91,2.5288,-0.00372,-0.0035700000000000003,24.93
92,2.5788,-0.003698,-0.003582,24.93
93,2.6296,-0.003665,-0.00359,24.93
94,2.6794,-0.003623,-0.003593,24.93
95,2.7297,-0.0035740000000000004,-0.003591,24.93
96,2.7800,-0.0035240000000000002,-0.003585,24.93
97,2.8304,-0.0034850000000000003,-0.003575,24.93
