Sample Number,Time (s),TIVA Raw,TIVA Filtered,TIVA Temp
1,0.0004,-0.001093,-0.001206,20.06
2,0.0006,-0.001077,-0.0011940000000000002,20.06
3,0.0009,-0.00107,-0.001182,20.06
4,0.0011,-0.0010689999999999999,-0.001171,20.06
5,0.0014,-0.001075,-0.001162,20.06
6,0.0016,-0.001086,-0.001155,20.06
7,0.0019,-0.0011020000000000001,-0.00115,20.06
8,0.0022,-0.0011240000000000002,-0.0011470000000000002,20.06
9,0.0024,-0.001149,-0.0011480000000000001,20.06
10,0.0026,-0.001178,-0.00115,20.06
11,0.0028,-0.001208,-0.001156,20.06
12,0.0031,-0.0012410000000000001,-0.001164,20.05
13,0.0033,-0.001276,-0.001175,20.05
14,0.0035,-0.001308,-0.0011870000000000001,20.06
15,0.0037,-0.001332,-0.001201,20.06
16,0.0039,-0.0013440000000000001,-0.0012150000000000002,20.06
17,0.0041,-0.001345,-0.0012270000000000002,20.06
18,0.0043,-0.001335,-0.0012370000000000003,20.05
19,0.0045,-0.001315,-0.0012450000000000002,20.05
20,0.0047,-0.0012870000000000002,-0.0012490000000000001,20.06
21,0.0190,-0.00125,-0.0012490000000000001,20.06
22,0.0198,-0.001208,-0.0012450000000000002,20.06
23,0.0203,-0.001164,-0.0012370000000000003,20.06
24,0.0206,-0.0011250000000000001,-0.0012270000000000002,20.06
25,0.0208,-0.001097,-0.0012140000000000002,20.06
26,0.0210,-0.0010789999999999999,-0.001201,20.06
27,0.0212,-0.0010689999999999999,-0.001189,20.06
28,0.0214,-0.001065,-0.001177,20.07
29,0.0216,-0.001068,-0.001167,20.07
30,0.0219,-0.001078,-0.001158,20.06
31,0.0221,-0.001093,-0.001152,20.06
32,0.0223,-0.0011120000000000001,-0.0011480000000000001,20.07
33,0.0225,-0.0011370000000000002,-0.0011470000000000002,20.07
34,0.0227,-0.001164,-0.001149,20.06
35,0.0229,-0.0011940000000000002,-0.001153,20.06
36,0.0231,-0.0012280000000000001,-0.00116,20.06
37,0.0232,-0.001262,-0.00117,20.06
38,0.0234,-0.0012950000000000001,-0.001182,20.06
39,0.0237,-0.001321,-0.001195,20.06
40,0.0239,-0.001336,-0.001209,20.06
41,0.0526,-0.001341,-0.001221,20.06
42,0.1028,-0.0013340000000000001,-0.0012320000000000002,20.06
43,0.1533,-0.001317,-0.0012400000000000002,20.06
44,0.2034,-0.001291,-0.0012450000000000002,20.06
45,0.2536,-0.001258,-0.0012460000000000001,20.06
46,0.3039,-0.001219,-0.0012430000000000002,20.06
47,0.3541,-0.001176,-0.0012370000000000003,20.06
48,0.4045,-0.0011380000000000001,-0.0012280000000000001,20.06
49,0.4546,-0.001108,-0.001216,20.06
50,0.5049,-0.001089,-0.0012040000000000002,20.06
51,0.5554,-0.001077,-0.0011920000000000001,20.06
52,0.6054,-0.001072,-0.001181,20.06
53,0.6557,-0.001073,-0.00117,20.06
54,0.7061,-0.001082,-0.001162,20.06
55,0.7563,-0.001097,-0.001156,20.06
56,0.8065,-0.001115,-0.001152,20.06
57,0.8571,-0.0011370000000000002,-0.00115,20.06
58,0.9072,-0.001164,-0.001152,20.06
59,0.9579,-0.0011940000000000002,-0.001156,20.06
60,1.0078,-0.001226,-0.001163,20.06
61,1.0581,-0.001259,-0.001172,20.06
62,1.1098,-0.001293,-0.001183,20.06
63,1.1592,-0.001321,-0.001196,20.06
64,1.2101,-0.001339,-0.0012100000000000001,20.06
65,1.2597,-0.001346,-0.0012230000000000001,20.06
66,1.3099,-0.001342,-0.0012340000000000003,20.06
67,1.3600,-0.001328,-0.0012430000000000002,20.06
68,1.4100,-0.001305,-0.0012490000000000001,20.06
69,1.4601,-0.0012720000000000001,-0.001251,20.06
70,1.5103,-0.0012330000000000002,-0.0012490000000000001,20.06
