Sample Number,Time (s),TIVA Raw,TIVA Filtered,TIVA Temp
1,0.0009,-0.001278,-0.001367,20.08
2,0.0015,-0.0012740000000000002,-0.0013579999999999998,20.08
3,0.0018,-0.001279,-0.0013509999999999998,20.08
4,0.0021,-0.0012920000000000002,-0.001345,20.08
5,0.0024,-0.001313,-0.001342,20.08
6,0.0028,-0.00134,-0.001342,20.08
7,0.0032,-0.001372,-0.001345,20.08
8,0.0038,-0.0013989999999999999,-0.0013499999999999999,20.08
9,0.0041,-0.001413,-0.0013559999999999998,20.08
10,0.0045,-0.001413,-0.0013609999999999998,20.08
11,0.0047,-0.0014,-0.001365,20.08
12,0.0050,-0.0013759999999999998,-0.0013659999999999998,20.08
13,0.0052,-0.001343,-0.001364,20.08
14,0.0055,-0.0013009999999999999,-0.0013579999999999998,20.08
15,0.0058,-0.001251,-0.001348,20.08
16,0.0060,-0.001198,-0.0013340000000000001,20.07
17,0.0063,-0.001151,-0.001316,20.07
18,0.0066,-0.0011200000000000001,-0.0012970000000000002,20.08
19,0.0069,-0.001109,-0.00128,20.08
20,0.0071,-0.001121,-0.0012640000000000001,20.08
21,0.0088,-0.001153,-0.0012540000000000001,20.08
22,0.0095,-0.001201,-0.0012490000000000001,20.08
23,0.0100,-0.00126,-0.00125,20.08
24,0.0104,-0.001327,-0.001257,20.08
25,0.0107,-0.0013989999999999999,-0.001271,20.08
26,0.0111,-0.0014709999999999999,-0.0012900000000000001,20.08
27,0.0113,-0.0015270000000000001,-0.001312,20.08
28,0.0117,-0.001558,-0.001336,20.08
29,0.0120,-0.001571,-0.0013579999999999998,20.08
30,0.0123,-0.0015689999999999999,-0.0013779999999999999,20.08
31,0.0126,-0.001553,-0.001395,20.08
32,0.0129,-0.0015270000000000001,-0.001407,20.08
33,0.0133,-0.001492,-0.001415,20.08
34,0.0136,-0.00145,-0.001419,20.08
35,0.0139,-0.001403,-0.001417,20.08
36,0.0141,-0.0013599999999999999,-0.001412,20.08
37,0.0144,-0.001327,-0.001404,20.08
38,0.0146,-0.0013059999999999999,-0.001394,20.08
39,0.0149,-0.0012970000000000002,-0.001385,20.08
40,0.0151,-0.0012980000000000001,-0.001377,20.08
41,0.0465,-0.001308,-0.00137,20.08
42,0.0965,-0.001326,-0.0013659999999999998,20.08
43,0.1469,-0.0013499999999999999,-0.001365,20.08
44,0.1972,-0.00138,-0.0013659999999999998,20.08
45,0.2474,-0.00141,-0.00137,20.08
46,0.2976,-0.001429,-0.0013759999999999998,20.08
47,0.3481,-0.001433,-0.0013809999999999998,20.08
48,0.3983,-0.001426,-0.0013859999999999999,20.08
49,0.4486,-0.001407,-0.001388,20.08
50,0.4987,-0.001377,-0.001387,20.08
51,0.5490,-0.001338,-0.001382,20.08
52,0.5991,-0.0012920000000000002,-0.0013729999999999999,20.07
53,0.6497,-0.001239,-0.0013609999999999998,20.07
54,0.6999,-0.001188,-0.0013440000000000001,20.08
55,0.7501,-0.0011480000000000001,-0.001325,20.08
56,0.8004,-0.001129,-0.001307,20.07
57,0.8508,-0.001131,-0.0012900000000000001,20.07
58,0.9010,-0.001156,-0.0012770000000000001,20.08
59,0.9512,-0.001198,-0.00127,20.08
60,1.0016,-0.001252,-0.001268,20.08
61,1.0518,-0.001316,-0.001273,20.08
62,1.1022,-0.0013859999999999999,-0.001283,20.08
63,1.1522,-0.0014589999999999998,-0.0013,20.08
64,1.2026,-0.0015220000000000001,-0.001321,20.08
65,1.2529,-0.001563,-0.0013440000000000001,20.08
66,1.3030,-0.001583,-0.001367,20.08
67,1.3533,-0.001586,-0.001388,20.08
68,1.4036,-0.001576,-0.001406,20.08
69,1.4538,-0.001555,-0.00142,20.08
70,1.5043,-0.0015240000000000002,-0.00143,20.08
