Sample Number,Time (s),TIVA Raw,TIVA Filtered,TIVA Temp
1,0.0006,-0.0013629999999999998,-0.0015789999999999999,20.02
2,0.0014,-0.001335,-0.0015559999999999999,20.02
3,0.0016,-0.001315,-0.001533,20.02
4,0.0018,-0.001302,-0.001511,20.02
5,0.0021,-0.001296,-0.00149,20.02
6,0.0025,-0.0012970000000000002,-0.001472,20.01
7,0.0029,-0.001302,-0.0014559999999999998,20.01
8,0.0034,-0.001313,-0.0014420000000000001,20.02
9,0.0038,-0.001328,-0.001431,20.02
10,0.0042,-0.001345,-0.001423,20.02
11,0.0046,-0.001365,-0.001418,20.02
12,0.0051,-0.0013889999999999998,-0.001415,20.02
13,0.0053,-0.001415,-0.001415,20.02
14,0.0055,-0.0014420000000000001,-0.001418,20.01
15,0.0057,-0.0014689999999999998,-0.001423,20.01
16,0.0060,-0.001498,-0.00143,20.02
17,0.0062,-0.001526,-0.001439,20.02
18,0.0064,-0.001552,-0.00145,20.02
19,0.0066,-0.001576,-0.001462,20.02
20,0.0068,-0.0016,-0.001475,20.02
21,0.0150,-0.0016250000000000001,-0.0014889999999999999,20.02
22,0.0155,-0.001649,-0.0015040000000000001,20.01
23,0.0160,-0.001672,-0.00152,20.01
24,0.0167,-0.001693,-0.0015370000000000002,20.01
25,0.0172,-0.0017120000000000002,-0.001553,20.01
26,0.0178,-0.0017310000000000001,-0.00157,20.02
27,0.0184,-0.0017490000000000001,-0.001587,20.02
28,0.0190,-0.0017640000000000002,-0.0016040000000000002,20.01
29,0.0195,-0.001778,-0.001621,20.01
30,0.0199,-0.0017870000000000002,-0.001636,20.02
31,0.0203,-0.0017870000000000002,-0.001651,20.02
32,0.0207,-0.001775,-0.001663,20.02
33,0.0211,-0.00175,-0.001671,20.02
34,0.0217,-0.0017140000000000002,-0.001675,20.01
35,0.0223,-0.00167,-0.001675,20.01
36,0.0233,-0.001618,-0.001669,20.02
37,0.0240,-0.0015609999999999999,-0.0016589999999999999,20.02
38,0.0244,-0.001502,-0.0016440000000000003,20.02
39,0.0248,-0.0014470000000000002,-0.0016250000000000001,20.02
40,0.0251,-0.001401,-0.0016040000000000002,20.02
41,0.0263,-0.001364,-0.001581,20.02
42,0.0743,-0.001336,-0.001558,20.02
43,0.1245,-0.001316,-0.0015350000000000001,20.02
44,0.1747,-0.001303,-0.001513,20.02
45,0.2249,-0.001296,-0.001492,20.02
46,0.2752,-0.0012950000000000001,-0.001473,20.01
47,0.3256,-0.001299,-0.001457,20.01
48,0.3758,-0.0013089999999999998,-0.001443,20.02
49,0.4259,-0.001324,-0.0014320000000000001,20.02
50,0.4764,-0.001341,-0.001423,20.02
51,0.5267,-0.0013609999999999998,-0.001417,20.02
52,0.5769,-0.001383,-0.0014140000000000001,20.03
53,0.6271,-0.001407,-0.001413,20.03
54,0.6775,-0.0014340000000000002,-0.001415,20.02
55,0.7277,-0.001462,-0.00142,20.02
56,0.7781,-0.001488,-0.001426,20.02
57,0.8284,-0.001515,-0.0014340000000000002,20.02
58,0.8785,-0.001543,-0.001445,20.02
59,0.9287,-0.001571,-0.001457,20.02
60,0.9790,-0.001598,-0.00147,20.02
61,1.0292,-0.001623,-0.001485,20.02
62,1.0796,-0.0016460000000000001,-0.0015,20.02
63,1.1299,-0.001668,-0.001516,20.02
64,1.1801,-0.001691,-0.001533,20.02
65,1.2306,-0.0017130000000000001,-0.00155,20.02
66,1.2805,-0.0017330000000000002,-0.001567,20.02
67,1.3311,-0.001751,-0.001585,20.02
68,1.3812,-0.0017670000000000001,-0.0016020000000000001,20.02
69,1.4315,-0.001781,-0.001619,20.02
70,1.4818,-0.001789,-0.0016350000000000002,20.02
71,1.5319,-0.0017900000000000001,-0.00165,20.02
72,1.5823,-0.001781,-0.001662,20.02
73,1.6326,-0.001759,-0.001672,20.02
74,1.6829,-0.0017240000000000003,-0.001677,20.01
75,1.7331,-0.001681,-0.001677,20.01
76,1.7834,-0.0016300000000000002,-0.001673,20.02
77,1.8336,-0.001573,-0.001663,20.02
78,1.8839,-0.001513,-0.001649,20.03
79,1.9344,-0.0014559999999999998,-0.0016300000000000002,20.03
80,1.9844,-0.001408,-0.001609,20.02
81,2.0348,-0.0013709999999999998,-0.001587,20.02
82,2.0850,-0.001343,-0.001563,20.02
83,2.1352,-0.001322,-0.001541,20.02
84,2.1855,-0.001308,-0.001518,20.01
85,2.2358,-0.001299,-0.001497,20.01
86,2.2862,-0.0012950000000000001,-0.001478,20.02
87,2.3365,-0.001299,-0.0014609999999999998,20.02
88,2.3866,-0.001308,-0.0014470000000000002,20.02
89,2.4369,-0.001321,-0.001435,20.02
90,2.4873,-0.001337,-0.001425,20.02
91,2.5375,-0.0013559999999999998,-0.001419,20.02
92,2.5878,-0.0013779999999999999,-0.001415,20.02
93,2.6380,-0.001403,-0.0014140000000000001,20.02
94,2.6882,-0.001428,-0.001415,20.02
95,2.7386,-0.001455,-0.001419,20.02
96,2.7888,-0.001481,-0.001425,20.02
97,2.8391,-0.001507,-0.001433,20.02
98,2.8894,-0.0015340000000000002,-0.0014420000000000001,20.02
99,2.9395,-0.0015609999999999999,-0.001454,20.02
100,2.9899,-0.001588,-0.0014659999999999999,20.02
101,3.0401,-0.001613,-0.00148,20.01
102,3.0904,-0.001636,-0.001495,20.01
103,3.1407,-0.0016589999999999999,-0.001511,20.02
104,3.1910,-0.00168,-0.0015270000000000001,20.02
105,3.2412,-0.0017000000000000001,-0.001543,20.02
106,3.2914,-0.0017200000000000002,-0.00156,20.02
107,3.3419,-0.0017380000000000002,-0.001577,20.02
108,3.3921,-0.0017540000000000001,-0.0015940000000000001,20.02
109,3.4423,-0.001769,-0.001611,20.03
110,3.4926,-0.001779,-0.0016270000000000002,20.03
111,3.5428,-0.001783,-0.001641,20.02
112,3.5932,-0.001776,-0.001654,20.02
113,3.6434,-0.001756,-0.0016640000000000001,20.02
114,3.6937,-0.0017240000000000003,-0.00167,20.02
115,3.7441,-0.0016820000000000001,-0.001671,20.02
116,3.7943,-0.0016330000000000001,-0.001667,20.02
117,3.8447,-0.001577,-0.0016589999999999999,20.02
118,3.8947,-0.0015170000000000001,-0.0016450000000000002,20.02
119,3.9451,-0.00146,-0.001628,20.02
120,3.9955,-0.0014089999999999999,-0.0016070000000000001,20.02
121,4.0456,-0.0013679999999999999,-0.0015840000000000001,20.03
122,4.0958,-0.001336,-0.00156,20.03
123,4.1461,-0.001312,-0.0015370000000000002,20.02
124,4.1964,-0.0012950000000000001,-0.0015140000000000002,20.02
125,4.2466,-0.0012850000000000001,-0.001492,20.02
126,4.2970,-0.001281,-0.001472,20.02
127,4.3473,-0.001283,-0.001454,20.02
128,4.3976,-0.0012900000000000001,-0.001438,20.02
129,4.4479,-0.001303,-0.001426,20.02
130,4.4983,-0.00132,-0.001416,20.02
131,4.5485,-0.001341,-0.001408,20.03
132,4.5988,-0.001364,-0.001404,20.03
133,4.6490,-0.001388,-0.001403,20.02
134,4.6993,-0.0014140000000000001,-0.001404,20.02
135,4.7495,-0.0014420000000000001,-0.001407,20.02
136,4.7998,-0.001473,-0.0014140000000000001,20.02
137,4.8498,-0.0015040000000000001,-0.001422,20.02
138,4.9003,-0.0015320000000000002,-0.001433,20.02
139,4.9506,-0.0015589999999999998,-0.001445,20.02
140,5.0009,-0.001585,-0.0014579999999999999,20.02
141,5.0511,-0.0016120000000000002,-0.001473,20.02
142,5.1013,-0.001639,-0.001488,20.02
143,5.1516,-0.001663,-0.001505,20.02
144,5.2019,-0.001683,-0.0015220000000000001,20.02
145,5.2522,-0.0017040000000000002,-0.001539,20.02
146,5.3025,-0.0017240000000000003,-0.001557,20.02
147,5.3528,-0.0017420000000000003,-0.001574,20.02
148,5.4030,-0.001757,-0.001592,20.02
149,5.4534,-0.0017720000000000001,-0.001609,20.02
150,5.5035,-0.0017840000000000002,-0.001626,20.02
151,5.5539,-0.0017900000000000001,-0.001641,20.02
152,5.6041,-0.0017840000000000002,-0.001655,20.02
153,5.6543,-0.001765,-0.001665,20.03
154,5.7047,-0.0017330000000000002,-0.001672,20.03
155,5.7549,-0.0016920000000000001,-0.0016740000000000001,20.02
156,5.8053,-0.0016440000000000003,-0.001671,20.02
157,5.8555,-0.00159,-0.001663,20.03
158,5.9058,-0.001529,-0.00165,20.03
159,5.9561,-0.001468,-0.0016330000000000001,20.02
160,6.0064,-0.001415,-0.0016120000000000002,20.02
161,6.0565,-0.001372,-0.001589,20.02
162,6.1069,-0.001339,-0.001566,20.02
163,6.1573,-0.001315,-0.0015420000000000002,20.02
164,6.2074,-0.001299,-0.001519,20.02
