Sample Number,Time (s),TIVA Raw,TIVA Filtered,TIVA Temp
1,0.0006,-0.00739,-0.007391,15.5
2,0.0008,-0.007389000000000001,-0.007391,15.5
3,0.0011,-0.007391,-0.007391,15.5
4,0.0013,-0.007391,-0.007391,15.5
5,0.0015,-0.00739,-0.007391,15.5
6,0.0018,-0.007389000000000001,-0.00739,15.5
7,0.0020,-0.007389000000000001,-0.00739,15.5
8,0.0022,-0.00739,-0.00739,15.5
9,0.0024,-0.00739,-0.00739,15.5
10,0.0030,-0.00739,-0.00739,15.5
11,0.0033,-0.00739,-0.00739,15.5
12,0.0035,-0.007389000000000001,-0.00739,15.5
13,0.0038,-0.007389000000000001,-0.00739,15.5
14,0.0040,-0.0073880000000000005,-0.00739,15.5
15,0.0042,-0.0073880000000000005,-0.00739,15.5
16,0.0045,-0.007389000000000001,-0.007389000000000001,15.5
17,0.0049,-0.00739,-0.007389000000000001,15.5
18,0.0051,-0.007389000000000001,-0.007389000000000001,15.5
19,0.0053,-0.0073880000000000005,-0.007389000000000001,15.5
20,0.0057,-0.0073880000000000005,-0.007389000000000001,15.5
21,0.0219,-0.0073880000000000005,-0.007389000000000001,15.5
22,0.0226,-0.007389000000000001,-0.007389000000000001,15.5
23,0.0230,-0.007389000000000001,-0.007389000000000001,15.5
24,0.0235,-0.007389000000000001,-0.007389000000000001,15.5
25,0.0240,-0.007389000000000001,-0.007389000000000001,15.5
26,0.0245,-0.007389000000000001,-0.007389000000000001,15.5
27,0.0249,-0.00739,-0.007389000000000001,15.5
28,0.0254,-0.007391,-0.007389000000000001,15.5
29,0.0259,-0.007391,-0.007389000000000001,15.5
30,0.0263,-0.00739,-0.007389000000000001,15.5
31,0.0266,-0.00739,-0.007389000000000001,15.5
32,0.0269,-0.007389000000000001,-0.007389000000000001,15.5
33,0.0271,-0.007389000000000001,-0.007389000000000001,15.5
34,0.0274,-0.0073880000000000005,-0.007389000000000001,15.5
35,0.0277,-0.007389000000000001,-0.007389000000000001,15.5
36,0.0279,-0.007389000000000001,-0.007389000000000001,15.5
37,0.0281,-0.007389000000000001,-0.007389000000000001,15.5
38,0.0284,-0.007389000000000001,-0.007389000000000001,15.5
39,0.0287,-0.007389000000000001,-0.007389000000000001,15.5
40,0.0289,-0.0073880000000000005,-0.007389000000000001,15.5
41,0.0302,-0.0073880000000000005,-0.007389000000000001,15.5
