Sample Number,Time (s),TIVA Raw,TIVA Filtered,TIVA Temp
1,0.0008,-0.007446,-0.007446,11.54
2,0.0012,-0.007446,-0.007446,11.54
3,0.0015,-0.007446,-0.007446,11.54
4,0.0017,-0.007446,-0.007446,11.54
5,0.0019,-0.0074470000000000005,-0.007446,11.54
6,0.0023,-0.0074470000000000005,-0.007446,11.54
7,0.0025,-0.007445,-0.007446,11.54
8,0.0027,-0.007444,-0.007446,11.54
9,0.0032,-0.007444,-0.007446,11.54
10,0.0035,-0.007444,-0.007445,11.54
11,0.0038,-0.007444,-0.007445,11.54
12,0.0042,-0.007445,-0.007445,11.54
13,0.0046,-0.007446,-0.007445,11.54
14,0.0051,-0.007446,-0.007445,11.53
15,0.0055,-0.007446,-0.007445,11.53
16,0.0059,-0.007445,-0.007445,11.53
17,0.0063,-0.007446,-0.007446,11.53
18,0.0067,-0.0074470000000000005,-0.007446,11.53
19,0.0072,-0.0074470000000000005,-0.007446,11.53
20,0.0076,-0.0074470000000000005,-0.007446,11.53
21,0.0226,-0.007446,-0.007446,11.53
22,0.0231,-0.0074470000000000005,-0.007446,11.53
23,0.0234,-0.0074470000000000005,-0.007446,11.53
24,0.0238,-0.007445,-0.007446,11.52
25,0.0241,-0.007444,-0.007446,11.52
26,0.0245,-0.007445,-0.007446,11.52
27,0.0249,-0.007446,-0.007446,11.52
28,0.0252,-0.0074470000000000005,-0.007446,11.52
29,0.0255,-0.0074470000000000005,-0.007446,11.52
30,0.0260,-0.0074470000000000005,-0.007446,11.52
31,0.0263,-0.007446,-0.007446,11.52
32,0.0266,-0.007445,-0.007446,11.52
33,0.0270,-0.007446,-0.007446,11.52
34,0.0277,-0.0074470000000000005,-0.007446,11.52
35,0.0284,-0.007446,-0.007446,11.52
36,0.0291,-0.007446,-0.007446,11.52
37,0.0297,-0.007446,-0.007446,11.52
38,0.0300,-0.007446,-0.007446,11.51
39,0.0304,-0.007445,-0.007446,11.51
40,0.0307,-0.007444,-0.007446,11.51
41,0.0427,-0.007444,-0.007445,11.51
42,0.0931,-0.007443000000000001,-0.007445,11.51
43,0.1432,-0.007442000000000001,-0.007445,11.51
44,0.1935,-0.007443000000000001,-0.007445,11.51
45,0.2438,-0.007444,-0.007445,11.51
46,0.2943,-0.007444,-0.007445,11.51
47,0.3442,-0.007445,-0.007445,11.51
48,0.3946,-0.007446,-0.007445,11.51
49,0.4449,-0.007446,-0.007445,11.51
50,0.4951,-0.007445,-0.007445,11.5
51,0.5454,-0.007446,-0.007445,11.5
52,0.5958,-0.007448000000000001,-0.007445,11.5
53,0.6460,-0.0074470000000000005,-0.007445,11.5
54,0.6962,-0.0074470000000000005,-0.007446,11.5
55,0.7464,-0.0074470000000000005,-0.007446,11.5
56,0.7968,-0.0074470000000000005,-0.007446,11.5
57,0.8471,-0.0074470000000000005,-0.007446,11.5
58,0.8973,-0.007448000000000001,-0.007446,11.5
59,0.9475,-0.007449000000000001,-0.007446,11.5
60,0.9979,-0.007449000000000001,-0.0074470000000000005,11.5
61,1.0481,-0.007449000000000001,-0.0074470000000000005,11.49
62,1.0982,-0.007448000000000001,-0.0074470000000000005,11.49
63,1.1487,-0.007448000000000001,-0.0074470000000000005,11.49
64,1.1990,-0.007449000000000001,-0.0074470000000000005,11.49
65,1.2491,-0.007448000000000001,-0.0074470000000000005,11.49
66,1.2995,-0.0074470000000000005,-0.0074470000000000005,11.49
67,1.3498,-0.0074470000000000005,-0.0074470000000000005,11.49
68,1.4001,-0.007448000000000001,-0.007448000000000001,11.49
69,1.4503,-0.007449000000000001,-0.007448000000000001,11.49
70,1.5006,-0.007449000000000001,-0.007448000000000001,11.49
71,1.5509,-0.007449000000000001,-0.007448000000000001,11.49
72,1.6011,-0.007448000000000001,-0.007448000000000001,11.49
73,1.6512,-0.007448000000000001,-0.007448000000000001,11.48
74,1.7017,-0.007449000000000001,-0.007448000000000001,11.48
75,1.7520,-0.007448000000000001,-0.007448000000000001,11.48
76,1.8023,-0.0074470000000000005,-0.007448000000000001,11.48
77,1.8524,-0.007446,-0.007448000000000001,11.48
78,1.9028,-0.007446,-0.007448000000000001,11.48
79,1.9531,-0.0074470000000000005,-0.007448000000000001,11.48
80,2.0033,-0.0074470000000000005,-0.007448000000000001,11.48
81,2.0538,-0.007446,-0.0074470000000000005,11.48
82,2.1038,-0.0074470000000000005,-0.0074470000000000005,11.48
83,2.1541,-0.0074470000000000005,-0.0074470000000000005,11.48
84,2.2043,-0.0074470000000000005,-0.0074470000000000005,11.48
85,2.2546,-0.007446,-0.0074470000000000005,11.47
86,2.3050,-0.007445,-0.0074470000000000005,11.47
87,2.3552,-0.007445,-0.0074470000000000005,11.47
88,2.4053,-0.007445,-0.0074470000000000005,11.47
89,2.4558,-0.007444,-0.007446,11.47
