Timestamp,Time_s,Flow_Rate,Pressure,Temperature,Setpoint
2025-10-14T17:55:20.221229,0.0003788471221923828,0.002,0.0,0.0,3.0
2025-10-14T17:55:20.737880,0.5187973976135254,0.001,0.0,0.0,3.0
2025-10-14T17:55:21.484969,1.0350918769836426,2.888,3.0,0.0,3.0
2025-10-14T17:55:22.012743,1.7822952270507812,2.855,3.0,0.0,3.0
2025-10-14T17:55:22.530527,2.310173273086548,2.981,3.0,0.0,3.0
2025-10-14T17:55:23.047061,2.8277878761291504,2.906,3.0,0.0,3.0
2025-10-14T17:55:23.562962,3.344747543334961,2.983,3.0,0.0,3.0
2025-10-14T17:55:24.080099,3.8602523803710938,2.939,3.0,0.0,3.0
2025-10-14T17:55:24.596547,4.3774449825286865,2.911,3.0,0.0,3.0
2025-10-14T17:55:25.112768,4.893747568130493,3.023,3.0,0.0,3.0
2025-10-14T17:55:25.629281,5.410259008407593,2.996,3.0,0.0,3.0
2025-10-14T17:55:26.142988,5.927197456359863,2.98,3.0,0.0,3.0
2025-10-14T17:55:26.656749,6.440528631210327,2.967,3.0,0.0,3.0
2025-10-14T17:55:27.175101,6.953776597976685,2.958,3.0,0.0,3.0
2025-10-14T17:55:27.692635,7.472620248794556,2.951,3.0,0.0,3.0
2025-10-14T17:55:28.212740,7.9904351234436035,2.946,3.0,0.0,3.0
2025-10-14T17:55:28.726337,8.510074138641357,2.943,3.0,0.0,3.0
2025-10-14T17:55:29.243594,9.023756265640259,3.027,3.0,0.0,3.0
2025-10-14T17:55:29.757736,9.54088568687439,3.018,3.0,0.0,3.0
2025-10-14T17:55:30.279168,10.055421113967896,3.01,3.0,0.0,3.0
2025-10-14T17:55:30.793219,10.577020168304443,3.003,3.0,0.0,3.0
2025-10-14T17:55:31.310686,11.090497016906738,2.995,3.0,0.0,3.0
2025-10-14T17:55:31.827625,11.608635425567627,2.993,3.0,0.0,3.0
2025-10-14T17:55:32.344126,12.12492036819458,2.992,3.0,0.0,3.0
2025-10-14T17:55:32.865693,12.641603708267212,2.992,3.0,0.0,3.0
2025-10-14T17:55:33.381823,13.163141965866089,2.991,3.0,0.0,3.0
2025-10-14T17:55:33.900545,13.679163932800293,2.991,3.0,0.0,3.0
2025-10-14T17:55:34.427830,14.197741031646729,2.99,3.0,0.0,3.0
2025-10-14T17:55:34.943647,14.725043296813965,2.99,3.0,0.0,3.0
2025-10-14T17:55:35.460942,15.240914344787598,2.99,3.0,0.0,3.0
2025-10-14T17:55:35.976948,15.75848388671875,2.99,3.0,0.0,3.0
2025-10-14T17:55:36.493043,16.274891138076782,2.99,3.0,0.0,3.0
2025-10-14T17:55:37.010682,16.790189504623413,2.99,3.0,0.0,3.0
2025-10-14T17:55:37.527147,17.308406829833984,2.99,3.0,0.0,3.0
2025-10-14T17:55:38.043445,17.82444977760315,2.99,3.0,0.0,3.0
2025-10-14T17:55:38.560662,18.341344594955444,2.99,3.0,0.0,3.0
2025-10-14T17:55:39.076956,18.8579044342041,2.989,3.0,0.0,3.0
2025-10-14T17:55:39.592909,19.374303817749023,2.989,3.0,0.0,3.0
2025-10-14T17:55:40.113430,19.89033317565918,2.989,3.0,0.0,3.0
