Timestamp,Time_s,Flow_Rate,Pressure,Temperature,Setpoint
2025-10-14T17:53:36.702474,0.0005145072937011719,0.001,0.0,0.0,1.0
2025-10-14T17:53:37.219752,0.5153610706329346,0.001,0.0,0.0,1.0
2025-10-14T17:53:37.952775,1.0328004360198975,0.9,1.0,0.0,1.0
2025-10-14T17:53:38.469279,1.7653019428253174,0.927,1.0,0.0,1.0
2025-10-14T17:53:38.985756,2.281856060028076,0.955,1.0,0.0,1.0
2025-10-14T17:53:39.502583,2.7982394695281982,0.926,1.0,0.0,1.0
2025-10-14T17:53:40.018965,3.3152170181274414,1.041,1.0,0.0,1.0
2025-10-14T17:53:40.535463,3.831796884536743,1.01,1.0,0.0,1.0
2025-10-14T17:53:41.052050,4.348157167434692,0.993,1.0,0.0,1.0
2025-10-14T17:53:41.568606,4.864691972732544,0.982,1.0,0.0,1.0
2025-10-14T17:53:42.084597,5.381605863571167,0.975,1.0,0.0,1.0
2025-10-14T17:53:42.600296,5.897465944290161,0.97,1.0,0.0,1.0
2025-10-14T17:53:43.117452,6.413100957870483,0.967,1.0,0.0,1.0
2025-10-14T17:53:43.635020,6.930072069168091,0.964,1.0,0.0,1.0
2025-10-14T17:53:44.151243,7.4475624561309814,0.962,1.0,0.0,1.0
2025-10-14T17:53:44.682576,7.9639153480529785,0.96,1.0,0.0,1.0
2025-10-14T17:53:45.201217,8.495303869247437,0.959,1.0,0.0,1.0
2025-10-14T17:53:45.717654,9.01413106918335,0.958,1.0,0.0,1.0
2025-10-14T17:53:46.232440,9.53048586845398,0.99,1.0,0.0,1.0
2025-10-14T17:53:46.750929,10.045318365097046,0.997,1.0,0.0,1.0
2025-10-14T17:53:47.272387,10.563618659973145,0.999,1.0,0.0,1.0
2025-10-14T17:53:47.800762,11.085131645202637,0.999,1.0,0.0,1.0
2025-10-14T17:53:48.317139,11.613383054733276,1.0,1.0,0.0,1.0
2025-10-14T17:53:48.832404,12.129892110824585,1.0,1.0,0.0,1.0
2025-10-14T17:53:49.350496,12.644877433776855,0.999,1.0,0.0,1.0
2025-10-14T17:53:49.866734,13.16319227218628,0.999,1.0,0.0,1.0
2025-10-14T17:53:50.382328,13.679211139678955,1.0,1.0,0.0,1.0
2025-10-14T17:53:50.900007,14.195371866226196,1.0,1.0,0.0,1.0
2025-10-14T17:53:51.416571,14.71273946762085,1.0,1.0,0.0,1.0
2025-10-14T17:53:51.932832,15.229313850402832,1.0,1.0,0.0,1.0
2025-10-14T17:53:52.449333,15.7456796169281,1.0,1.0,0.0,1.0
2025-10-14T17:53:52.966376,16.262253046035767,1.0,1.0,0.0,1.0
2025-10-14T17:53:53.482489,16.779033422470093,1.0,1.0,0.0,1.0
2025-10-14T17:53:53.999273,17.295384645462036,1.0,1.0,0.0,1.0
2025-10-14T17:53:54.514804,17.812138557434082,1.0,1.0,0.0,1.0
2025-10-14T17:53:55.032825,18.32750630378723,1.0,1.0,0.0,1.0
2025-10-14T17:53:55.548990,18.84550666809082,1.0,1.0,0.0,1.0
2025-10-14T17:53:56.064619,19.361943244934082,1.0,1.0,0.0,1.0
2025-10-14T17:53:56.582054,19.877313137054443,0.999,1.0,0.0,1.0
