Timestamp,Sample,Ciclo,Fase,TIVA Voltage (V),KEITHLEY Voltage (V),TIVA Temp (C),Alicat Presion (kPA),Alicat Setpoint (kPA),Setpoint Enviado (kPA)
11:59:00,2,1,subida,-1.738049,-1.736783,15.662256,0.0,-0.0,0.0
11:59:00,3,1,subida,-1.738051,-1.736777,15.662256,0.0,-0.0,0.0
11:59:00,4,1,subida,-1.738052,-1.736780,15.662287,0.0,-0.0,0.0
11:59:00,5,1,subida,-1.738053,-1.736779,15.662287,0.0,0.0,0.0
11:59:00,6,1,subida,-1.738052,-1.736793,15.661982,0.0,-0.001,0.0
11:59:00,7,1,subida,-1.738052,-1.736782,15.661982,0.0,0.0,0.0
11:59:00,8,1,subida,-1.738053,-1.736791,15.663660,0.0,0.0,0.0
11:59:00,9,1,subida,-1.738054,-1.736780,15.663660,0.0,-0.0,0.0
11:59:00,10,1,subida,-1.738053,-1.736805,15.661737,0.0,-0.001,0.0
11:59:00,11,1,subida,-1.738052,-1.736798,15.661737,0.0,-0.0,0.0
11:59:00,12,1,subida,-1.738058,-1.736787,15.661524,-0.0,0.0,0.0
11:59:00,13,1,subida,-1.738059,-1.736757,15.661524,0.0,-0.0,0.0
11:59:00,14,1,subida,-1.738057,-1.736804,15.662928,0.0,-0.001,0.0
11:59:00,15,1,subida,-1.738057,-1.736807,15.664454,-0.0,0.0,0.0
11:59:01,16,1,subida,-1.738059,-1.736795,15.664454,0.0,-0.001,0.0
11:59:01,17,1,subida,-1.738060,-1.736796,15.662531,0.0,-0.0,0.0
11:59:01,18,1,subida,-1.738061,-1.736792,15.662531,0.0,0.0,0.0
11:59:01,19,1,subida,-1.738062,-1.736806,15.661646,0.0,-0.0,0.0
11:59:01,20,1,subida,-1.738063,-1.736792,15.661646,0.0,0.0,0.0
11:59:01,21,1,subida,-1.738063,-1.736781,15.662256,0.0,-0.001,0.0
11:59:01,22,1,subida,-1.738063,-1.736783,15.662256,0.0,0.0,0.0
11:59:01,23,1,subida,-1.738067,-1.736800,15.662012,0.0,0.0,0.0
11:59:02,24,1,subida,-1.738070,-1.736800,15.662012,0.0,0.0,0.0
11:59:02,25,1,subida,-1.738069,-1.736784,15.664087,0.0,0.0,0.0
11:59:02,26,1,subida,-1.738068,-1.736789,15.664087,0.0,0.0,0.0
11:59:02,27,1,subida,-1.738070,-1.736790,15.661951,0.0,-0.001,0.0
11:59:02,28,1,subida,-1.738074,-1.736794,15.661951,0.0,0.0,0.0
11:59:02,29,1,subida,-1.738079,-1.736809,15.662348,0.0,-0.0,0.0
11:59:02,30,1,subida,-1.738079,-1.736781,15.662348,0.0,-0.001,0.0
11:59:02,31,1,subida,-1.738079,-1.736795,15.661829,0.0,0.0,0.0
11:59:02,32,1,subida,-1.738079,-1.736800,15.661829,0.0,-0.001,0.0
11:59:02,33,1,subida,-1.738078,-1.736791,15.662653,0.0,-0.0,0.0
11:59:02,34,1,subida,-1.738081,-1.736795,15.662653,0.0,0.0,0.0
