Muestra,Tiempo (s),Voltaje (V),Temperatura (°C)
676,34.046058,-112338752.000000,1110355.000
677,34.150352,-119997504.000000,1109849.000
678,34.202574,-123169368.000000,1109849.000
679,34.254846,-125851816.000000,1110520.000
680,34.306837,-128232568.000000,1110520.000
681,34.358991,-130114760.000000,1109882.000
682,34.411069,-131252888.000000,1109882.000
683,34.463363,-131955280.000000,1111675.000
684,34.515627,-132439880.000000,1111675.000
685,34.567588,-133243176.000000,1112143.000
686,34.619722,-134389536.000000,1112143.000
687,34.671721,-135404288.000000,1113541.000
688,34.776213,-136425408.000000,1116447.000
689,34.828171,-136745104.000000,1116447.000
690,34.880497,-135861152.000000,1136570.000
691,34.932400,-134444464.000000,1136570.000
692,34.985000,-135055392.000000,1405476.000
693,35.036798,-136551280.000000,1405476.000
694,35.088872,-137293856.000000,1104390.000
695,35.141194,-137580432.000000,1114641.000
696,35.193069,-136537840.000000,1114641.000
697,35.245224,-134950128.000000,1397142.000
698,35.297366,-134090976.000000,1397142.000
699,35.349897,-133693824.000000,1429400.000
700,35.401492,-133507872.000000,1429400.000
701,35.453570,-133406728.000000,1430041.000
702,35.505743,-133364320.000000,1430041.000
703,35.557884,-132428208.000000,1429731.000
704,35.610115,-130153024.000000,1429731.000
705,35.662292,-126177608.000000,1428450.000
706,35.714527,-121237320.000000,1428450.000
707,35.766607,-117187648.000000,1430013.000
708,35.818863,-114012872.000000,1430013.000
709,35.870839,-110975840.000000,1429511.000
710,35.923160,-107805968.000000,1429511.000
711,35.975066,-105531440.000000,1428100.000
712,36.027241,-106474232.000000,1428100.000
713,36.079462,-110057200.000000,1425635.000
714,36.131707,-113722048.000000,1425635.000
715,36.183592,-117110952.000000,1425019.000
716,36.235766,-120142184.000000,1425366.000
717,36.287833,-122662568.000000,1425366.000
718,36.340049,-124837312.000000,1427099.000
719,36.392261,-126451520.000000,1427099.000
720,36.444382,-127373872.000000,1426036.000
721,36.496383,-127988128.000000,1426036.000
722,36.653069,-130403312.000000,1427545.000
723,36.705397,-131279232.000000,1427545.000
724,36.757144,-131910144.000000,1427032.000
725,36.809437,-132305776.000000,1427032.000
726,36.861441,-132583400.000000,1424936.000
727,36.913605,-132776056.000000,1424936.000
728,36.965569,-132924896.000000,1424798.000
729,37.017712,-133068536.000000,1424798.000
730,37.070153,-133230520.000000,1424804.000
731,37.122317,-133345288.000000,1424804.000
732,37.174556,-133372408.000000,1422786.000
733,37.226229,-133406328.000000,1422786.000
734,37.278418,-133433904.000000,1421902.000
735,37.330606,-133434920.000000,1421902.000
736,37.382661,-133482696.000000,1420760.000
737,37.434786,-133493528.000000,1418512.000
738,37.487070,-133555552.000000,1418512.000
739,37.539021,-134206568.000000,1325584.000
740,37.591410,-133470136.000000,1325584.000
741,37.695547,-125345056.000000,1372170.000
742,37.747857,-120336232.000000,1419842.000
743,37.799788,-116418128.000000,1419842.000
744,37.851927,-113777096.000000,1388797.000
745,37.903904,-110932016.000000,1388797.000
746,37.956168,-107369712.000000,1366967.000
747,38.008348,-105546376.000000,1366967.000
748,38.060601,-107179032.000000,1416784.000
749,38.112636,-110866896.000000,1416784.000
750,38.165241,-114604768.000000,1418897.000
751,38.217134,-117953032.000000,1418897.000
752,38.269288,-120867536.000000,1415097.000
753,38.321299,-123462992.000000,1415097.000
754,38.373605,-125779280.000000,1378679.000
755,38.426305,-127605560.000000,1378679.000
756,38.477735,-128489640.000000,1355706.000
757,38.530151,-128719768.000000,1355706.000
758,38.581949,-129137376.000000,1411554.000
759,38.633963,-129945568.000000,1417175.000
760,38.686083,-130977880.000000,1417175.000
761,38.738278,-131823368.000000,1405192.000
762,38.790220,-132364056.000000,1405192.000
763,38.842670,-132697384.000000,1416225.000
764,38.894792,-132913392.000000,1416225.000
765,38.946719,-133117160.000000,1419358.000
766,38.999470,-133444584.000000,1419358.000
767,39.051076,-133687608.000000,1396231.000
768,39.103237,-133733360.000000,1396231.000
769,39.155588,-133685616.000000,1423323.000
770,39.207579,-133656272.000000,1423323.000
771,39.259618,-133870264.000000,1389497.000
772,39.311668,-133932688.000000,1389497.000
773,39.364147,-133825128.000000,1422727.000
774,39.468269,-133753792.000000,1416468.000
775,39.520328,-133661664.000000,1416468.000
776,39.572639,-133426632.000000,1421448.000
777,39.624572,-131911872.000000,1421448.000
778,39.676670,-128510088.000000,1419598.000
779,39.728808,-123988288.000000,1419598.000
780,39.780920,-119500040.000000,1421620.000
781,39.833368,-115934080.000000,1421190.000
782,39.885390,-112894064.000000,1421190.000
783,39.937546,-109747272.000000,1419074.000
784,39.989542,-106571256.000000,1419074.000
785,40.041650,-105764864.000000,1422804.000
786,40.093837,-108289696.000000,1422804.000
787,40.145838,-112112416.000000,1423907.000
788,40.198019,-115747024.000000,1423907.000
789,40.250209,-118842440.000000,1422719.000
790,40.302556,-121595136.000000,1422719.000
791,40.354347,-123988432.000000,1420905.000
792,40.406698,-125934176.000000,1420905.000
793,40.458577,-127195728.000000,1421130.000
794,40.510960,-129067016.000000,1421130.000
795,40.563136,-131759296.000000,1193336.000
796,40.615230,-133891776.000000,1193336.000
797,40.667243,-135796224.000000,984324.000
798,40.719229,-137190512.000000,984324.000
799,40.771408,-137770128.000000,988210.000
800,40.823513,-138230496.000000,988210.000
801,40.875848,-138622080.000000,989553.000
802,40.927961,-138912592.000000,991006.000
803,40.980059,-139149296.000000,991006.000
804,41.032244,-139315600.000000,993884.000
805,41.084480,-139438288.000000,993884.000
806,41.136574,-139372336.000000,997288.000
807,41.188871,-139240272.000000,997288.000
808,41.240668,-139312960.000000,999290.000
809,41.292824,-139443376.000000,999290.000
810,41.345087,-139471552.000000,999080.000
811,41.397218,-139462224.000000,999080.000
812,41.449140,-139433936.000000,1006051.000
813,41.501536,-139396224.000000,1006051.000
814,41.553625,-139356800.000000,1005855.000
815,41.605788,-138763312.000000,1005855.000
816,41.658301,-136834272.000000,1004533.000
817,41.710064,-132865568.000000,1004533.000
818,41.762302,-127702296.000000,1004555.000
819,41.814220,-123168544.000000,1004555.000
820,41.866299,-119540544.000000,1006009.000
821,41.918689,-116252112.000000,1006009.000
822,41.970747,-112880256.000000,1005434.000
823,42.023069,-109838080.000000,1005434.000
824,42.075463,-109923960.000000,1005359.000
825,42.127048,-113356304.000000,1005015.000
826,42.179345,-117407944.000000,1005015.000
827,42.231534,-121145560.000000,1004960.000
828,42.283555,-124380456.000000,1004960.000
829,42.335528,-127132736.000000,1006014.000
830,42.387900,-129534928.000000,1006014.000
831,42.440099,-131544784.000000,1007717.000
832,42.492055,-132838128.000000,1007717.000
833,42.544304,-133541944.000000,1006491.000
834,42.596385,-134073344.000000,1006491.000
835,42.648597,-134845056.000000,1009414.000
836,42.700471,-135877536.000000,1009414.000
837,42.753034,-135431760.000000,1101310.000
838,42.805032,-133719848.000000,1101310.000
839,42.857042,-133014592.000000,1493974.000
840,42.909174,-132608368.000000,1493974.000
841,42.961293,-132013832.000000,1454740.000
842,43.013435,-131808688.000000,1454740.000
843,43.065833,-131784848.000000,1531711.000
844,43.117608,-131851368.000000,1531711.000
845,43.169733,-131938272.000000,1531774.000
846,43.222156,-131986800.000000,1531774.000
847,43.274644,-132042976.000000,1530814.000
848,43.326204,-132179456.000000,1530818.000
849,43.378398,-132098416.000000,1530818.000
850,43.430650,-131946208.000000,1534323.000
851,43.482492,-132730416.000000,1534323.000
852,43.534591,-133234560.000000,1413154.000
853,43.586825,-132709392.000000,1413154.000
854,43.639043,-131403352.000000,1534605.000
855,43.691230,-128922304.000000,1534605.000
856,43.743379,-124943800.000000,1536483.000
857,43.795287,-120316344.000000,1536483.000
858,43.847492,-116916648.000000,1429399.000
859,43.899634,-113726752.000000,1429399.000
860,43.951787,-110120776.000000,1522144.000
861,44.004146,-106819288.000000,1522144.000
862,44.056004,-104333496.000000,1534911.000
863,44.108186,-104904192.000000,1534911.000
864,44.160453,-108211568.000000,1615217.000
865,44.212617,-111815480.000000,1615217.000
866,44.264719,-115217568.000000,1608852.000
867,44.316722,-118758424.000000,1608852.000
868,44.368964,-121407544.000000,1594412.000
869,44.421015,-124342168.000000,1594412.000
870,44.473246,-127191936.000000,1368121.000
871,44.525103,-127755656.000000,1411474.000
872,44.577312,-128237416.000000,1411474.000
873,44.629720,-128325920.000000,1468204.000
874,44.682013,-128185928.000000,1468204.000
875,44.733930,-128981528.000000,1569377.000
876,44.786032,-129861816.000000,1569377.000
877,44.838139,-130570600.000000,1578162.000
878,44.890196,-130736528.000000,1578162.000
879,44.942344,-130689008.000000,1582624.000
880,44.994493,-130884256.000000,1582624.000
881,45.046589,-131074520.000000,1584179.000
882,45.098867,-131305232.000000,1584179.000
883,45.150887,-131498680.000000,1573344.000
884,45.203151,-131609752.000000,1573344.000
885,45.255136,-131749792.000000,1570857.000
886,45.307337,-132367088.000000,1570857.000
887,45.359451,-132304768.000000,1561391.000
888,45.411861,-131688392.000000,1561391.000
889,45.464252,-131652608.000000,1560573.000
890,45.515754,-131616064.000000,1560573.000
891,45.568038,-131650704.000000,1570987.000
892,45.620129,-131678736.000000,1570987.000
893,45.672280,-130501080.000000,1558034.000
894,45.724537,-127667760.000000,1556201.000
895,45.776520,-123495288.000000,1556201.000
896,45.828763,-119396984.000000,1537351.000
897,45.880991,-116309088.000000,1537351.000
898,45.932887,-113047792.000000,1401234.000
899,45.985204,-109819352.000000,1401234.000
900,46.037062,-106525936.000000,1491969.000
901,46.089162,-104598112.000000,1491969.000
902,46.141456,-106215200.000000,1565702.000
903,46.193689,-109828952.000000,1565702.000
904,46.245650,-113437856.000000,1558771.000
905,46.297904,-117066928.000000,1558771.000
906,46.350240,-119978832.000000,1515175.000
907,46.402345,-121816272.000000,1515175.000
908,46.454543,-123611920.000000,1564304.000
909,46.506666,-125011376.000000,1564304.000
910,46.558552,-125798112.000000,1564552.000
911,46.610946,-126383792.000000,1564552.000
912,46.662937,-126977536.000000,1566270.000
913,46.714924,-127926616.000000,1566270.000
914,46.767226,-129094320.000000,1565670.000
915,46.819391,-129941704.000000,1563022.000
916,46.871366,-130410776.000000,1563022.000
917,46.923549,-130589480.000000,1566879.000
918,46.975536,-130674792.000000,1566879.000
919,47.027583,-130916984.000000,1565297.000
920,47.079833,-131198464.000000,1565297.000
921,47.132269,-131422144.000000,1562356.000
922,47.184122,-131613080.000000,1562356.000
923,47.236390,-131706256.000000,1562030.000
924,47.288375,-131767280.000000,1562030.000
925,47.340501,-131814376.000000,1564532.000
926,47.392844,-131828544.000000,1564532.000
927,47.445053,-131844016.000000,1564656.000
928,47.497185,-131811304.000000,1564656.000
929,47.549111,-131797272.000000,1563596.000
930,47.601711,-131785528.000000,1563596.000
931,47.653390,-131598640.000000,1563075.000
932,47.705733,-130126328.000000,1563075.000
933,47.757568,-126749576.000000,1560037.000
934,47.810102,-122255576.000000,1560037.000
935,47.862122,-117859248.000000,1562418.000
936,47.914275,-114417704.000000,1562418.000
937,47.966027,-111463912.000000,1562814.000
938,48.018363,-108398136.000000,1562992.000
939,48.070374,-105384288.000000,1562992.000
940,48.122531,-104658720.000000,1560677.000
941,48.174620,-107155640.000000,1560677.000
942,48.226816,-110849624.000000,1559475.000
943,48.278904,-114448360.000000,1559475.000
944,48.331063,-117615280.000000,1560344.000
945,48.383519,-120319464.000000,1560344.000
946,48.435336,-122597704.000000,1560946.000
947,48.487625,-124413496.000000,1560946.000
948,48.540018,-125610992.000000,1562402.000
949,48.591741,-126303736.000000,1562402.000
950,48.643956,-126836600.000000,1560262.000
951,48.696261,-127580920.000000,1560262.000
952,48.748424,-128595624.000000,1561343.000
953,48.800514,-129677072.000000,1561343.000
954,48.852568,-130397712.000000,1558774.000
955,48.904787,-130763768.000000,1558774.000
956,48.957013,-131080696.000000,1557265.000
957,49.008864,-131398672.000000,1557265.000
958,49.061002,-131669680.000000,1555016.000
959,49.165507,-131978928.000000,1555119.000
960,49.217538,-132114168.000000,1552765.000
961,49.269678,-132179312.000000,1552765.000
962,49.321622,-132273472.000000,1548834.000
963,49.373732,-133221568.000000,1548834.000
964,49.426108,-134471952.000000,1327414.000
965,49.478204,-135050352.000000,1327414.000
966,49.530200,-135350976.000000,1315320.000
967,49.582357,-135443792.000000,1315320.000
968,49.634465,-135407040.000000,1316050.000
969,49.686803,-134807120.000000,1316050.000
970,49.738916,-132896728.000000,1319146.000
971,49.790863,-128373776.000000,1319146.000
972,49.843111,-122389880.000000,1486659.000
973,49.895267,-117524920.000000,1486659.000
974,49.947277,-113860088.000000,1571513.000
975,49.999563,-110706112.000000,1571513.000
976,50.051504,-107527352.000000,1569305.000
977,50.104352,-104706888.000000,1569305.000
978,50.155943,-104816200.000000,1568738.000
979,50.207867,-108016376.000000,1568738.000
980,50.260156,-111806368.000000,1552770.000
981,50.312228,-115264616.000000,1552770.000
982,50.364654,-118620136.000000,1560670.000
983,50.416833,-121856472.000000,1442014.000
984,50.468722,-124434808.000000,1442014.000
985,50.520801,-126382840.000000,1428980.000
986,50.572948,-127540560.000000,1428980.000
987,50.625037,-128170616.000000,1427858.000
988,50.677042,-128701792.000000,1427858.000
989,50.729516,-129511048.000000,1430284.000
990,50.781573,-130622352.000000,1430284.000
991,50.834227,-131634304.000000,1428652.000
992,50.885621,-132249112.000000,1428652.000
993,50.937727,-132636816.000000,1427850.000
994,50.989984,-132966264.000000,1427850.000
995,51.042270,-133210632.000000,1425227.000
996,51.094666,-133410888.000000,1425227.000
997,51.146307,-133553048.000000,1426311.000
998,51.198528,-133676608.000000,1426311.000
999,51.250534,-133759280.000000,1426985.000
1000,51.302636,-133806864.000000,1426985.000
1001,51.354763,-133834096.000000,1426919.000
1002,51.406929,-133871944.000000,1426919.000
1003,51.459053,-133850784.000000,1426325.000
1004,51.511294,-133839376.000000,1426325.000
1005,51.563443,-133853120.000000,1424886.000
1006,51.615561,-134123432.000000,1381888.000
1007,51.667699,-134540816.000000,1381888.000
1008,51.719841,-133755120.000000,1342260.000
1009,51.771909,-131461728.000000,1342260.000
1010,51.824185,-127477072.000000,1341394.000
1011,51.876297,-122527976.000000,1341394.000
1012,51.928250,-118439632.000000,1335551.000
1013,51.980408,-115208400.000000,1335551.000
1014,52.032516,-112080064.000000,1332327.000
1015,52.084841,-108870528.000000,1332327.000
1016,52.136942,-106647456.000000,1333653.000
1017,52.189085,-107669248.000000,1333653.000
1018,52.241131,-111307296.000000,1332419.000
1019,52.293199,-115138840.000000,1332419.000
1020,52.345665,-118611216.000000,1332261.000
1021,52.397548,-121541096.000000,1332261.000
1022,52.449836,-124037144.000000,1331472.000
1023,52.501724,-126168704.000000,1331472.000
1024,52.554062,-127740240.000000,1341197.000
1025,52.658243,-129331176.000000,1341067.000
1026,52.710291,-129926952.000000,1337437.000
1027,52.762449,-130845944.000000,1337437.000
1028,52.814555,-132035568.000000,1337366.000
1029,52.866749,-132911560.000000,1337366.000
1030,52.918885,-133491784.000000,1336089.000
1031,52.971019,-133885440.000000,1336089.000
1032,53.023242,-134405312.000000,1297281.000
1033,53.075195,-134852960.000000,1297281.000
1034,53.127294,-135123968.000000,1304972.000
1035,53.179632,-135442992.000000,1304972.000
1036,53.232120,-135623872.000000,1275917.000
1037,53.284061,-135763824.000000,1275917.000
1038,53.388092,-135857872.000000,1277231.000
1039,53.440235,-135895200.000000,1277386.000
1040,53.492409,-135875888.000000,1277386.000
1041,53.544521,-135875840.000000,1275637.000
1042,53.596706,-135880528.000000,1275637.000
1043,53.649241,-135826560.000000,1274903.000
1044,53.701233,-135729712.000000,1274903.000
1045,53.752993,-134407344.000000,1275987.000
1046,53.805468,-131392256.000000,1275987.000
1047,53.857511,-127089848.000000,1276771.000
1048,53.909656,-122229560.000000,1277040.000
1049,53.961854,-118323992.000000,1277040.000
1050,54.013865,-115188824.000000,1276400.000
1051,54.065790,-112021096.000000,1276400.000
1052,54.117930,-108792112.000000,1277074.000
1053,54.170143,-107324552.000000,1277074.000
1054,54.222555,-109258416.000000,1277406.000
1055,54.274481,-113015248.000000,1277406.000
1056,54.326518,-116737160.000000,1277332.000
1057,54.378890,-120078528.000000,1277332.000
1058,54.430788,-122938384.000000,1276939.000
1059,54.482991,-125343336.000000,1276939.000
1060,54.535121,-127376896.000000,1277917.000
1061,54.587393,-128612280.000000,1277917.000
1062,54.639436,-129127800.000000,1313727.000
1063,54.691661,-129488552.000000,1313727.000
1064,54.743685,-129995192.000000,1340878.000
1065,54.795759,-130985152.000000,1340878.000
1066,54.847928,-132135952.000000,1340111.000
1067,54.899949,-132874864.000000,1340111.000
1068,54.952155,-133401320.000000,1342088.000
1069,55.004352,-133783208.000000,1342088.000
1070,55.056338,-134008256.000000,1341251.000
1071,55.108556,-134247536.000000,1340260.000
1072,55.160619,-134426672.000000,1340260.000
1073,55.212701,-134587024.000000,1339896.000
1074,55.264939,-134724416.000000,1339896.000
1075,55.316993,-134793600.000000,1338264.000
1076,55.369098,-134828672.000000,1338264.000
1077,55.421738,-134893024.000000,1337282.000
1078,55.481035,-134917584.000000,1337282.000
1079,55.525616,-134951680.000000,1337570.000
1080,55.577713,-135024976.000000,1337570.000
1081,55.629931,-135052960.000000,1338056.000
1082,55.682150,-135032496.000000,1338056.000
1083,55.734031,-134760688.000000,1338536.000
1084,55.786403,-133139072.000000,1338536.000
1085,55.838761,-129588168.000000,1338289.000
1086,55.890471,-124855968.000000,1338289.000
1087,55.942686,-120446872.000000,1329523.000
1088,55.994796,-117163272.000000,1329523.000
1089,56.047117,-114145384.000000,1275880.000
1090,56.099173,-110908184.000000,1275880.000
1091,56.151661,-107713856.000000,1277206.000
1092,56.203306,-107350264.000000,1277206.000
1093,56.255557,-110880272.000000,1257647.000
1094,56.307521,-115231560.000000,1113285.000
1095,56.359687,-118343016.000000,1113285.000
1096,56.411909,-120745656.000000,1328798.000
1097,56.463992,-123280784.000000,1328798.000
1098,56.516188,-125452160.000000,1335520.000
1099,56.568321,-127088128.000000,1335520.000
1100,56.620347,-128212512.000000,1345833.000
1101,56.672764,-128887168.000000,1345833.000
1102,56.724624,-129413160.000000,1349092.000
1103,56.776762,-130151720.000000,1349092.000
1104,56.829039,-131179440.000000,1347754.000
1105,56.881470,-132264376.000000,1347754.000
1106,56.933223,-132969008.000000,1348212.000
1107,56.985282,-133502880.000000,1348212.000
1108,57.037462,-133804056.000000,1348612.000
1109,57.089653,-133871256.000000,1348612.000
1110,57.141772,-134068048.000000,1351693.000
1111,57.193954,-134217624.000000,1351693.000
1112,57.246035,-134386016.000000,1351606.000
1113,57.298154,-134520112.000000,1351606.000
1114,57.350307,-134577680.000000,1351001.000
1115,57.402504,-134656352.000000,1350934.000
1116,57.455298,-134721392.000000,1350934.000
1117,57.506757,-134682160.000000,1352547.000
1118,57.558879,-134647696.000000,1352547.000
1119,57.611066,-134499552.000000,1353004.000
1120,57.663394,-134332784.000000,1353004.000
1121,57.715137,-134381600.000000,1349100.000
1122,57.767280,-133834952.000000,1349100.000
1123,57.819886,-132020472.000000,1344219.000
1124,57.871721,-128316712.000000,1344219.000
1125,57.924028,-123391072.000000,1343439.000
1126,57.976213,-119070496.000000,1343439.000
1127,58.028244,-115638672.000000,1344211.000
1128,58.080485,-112504400.000000,1344211.000
1129,58.132354,-109349904.000000,1346310.000
1130,58.184498,-106569584.000000,1346310.000
1131,58.236796,-106761464.000000,1340719.000
1132,58.288691,-110112336.000000,1340719.000
1133,58.340978,-113970784.000000,1353475.000
1134,58.393046,-117505408.000000,1353475.000
1135,58.445436,-120576568.000000,1355882.000
1136,58.497272,-123223440.000000,1355882.000
1137,58.549446,-125519240.000000,1354754.000
1138,58.601599,-127277496.000000,1349404.000
1139,58.653678,-128371136.000000,1349404.000
1140,58.705729,-129285816.000000,1317558.000
1141,58.757844,-130261384.000000,1317558.000
1142,58.810091,-131018352.000000,1279983.000
1143,58.862151,-131717424.000000,1279983.000
1144,58.914352,-132564976.000000,1347224.000
1145,58.966632,-133150384.000000,1347224.000
1146,59.018803,-133523312.000000,1347025.000
1147,59.070825,-133829104.000000,1347025.000
1148,59.122916,-134043112.000000,1348251.000
1149,59.174973,-134266448.000000,1348251.000
1150,59.227051,-134418816.000000,1347686.000
1151,59.279245,-134556816.000000,1347686.000
1152,59.331347,-134643520.000000,1348369.000
1153,59.383456,-134645152.000000,1348369.000
1154,59.435572,-134704240.000000,1348273.000
1155,59.487772,-134730512.000000,1348273.000
1156,59.539928,-134708896.000000,1348829.000
1157,59.592110,-134699056.000000,1348829.000
1158,59.644169,-134690000.000000,1347436.000
1159,59.696278,-134654016.000000,1347436.000
1160,59.748400,-134593392.000000,1349562.000
1161,59.800509,-133582800.000000,1348892.000
1162,59.852755,-131182080.000000,1348892.000
1163,59.904920,-127154968.000000,1347193.000
1164,59.956994,-122253648.000000,1347193.000
1165,60.009109,-118265168.000000,1350349.000

--- RESUMEN ---
Muestras totales,1166
Tiempo total (s),60.012
Frecuencia (Hz),19.43
Voltaje promedio (V),-129785703.149228
Voltaje desv. std,9633596.398620
Temperatura promedio (°C),1156585.117
Temperatura desv. std,217586.487
