Muestra,Tiempo (s),Voltaje (V),Temperatura (°C)
696,35.115473,-123818032.000000,805467.000
697,35.167264,-113131880.000000,805467.000
698,35.219418,-106323680.000000,806738.000
699,35.271410,-100470912.000000,806738.000
700,35.323430,-95421152.000000,808014.000
701,35.375572,-91182072.000000,808014.000
702,35.427702,-87083736.000000,809037.000
703,35.480013,-84714168.000000,809037.000
704,35.532057,-88283712.000000,809101.000
705,35.584217,-96810416.000000,808471.000
706,35.636628,-107224696.000000,808471.000
707,35.688541,-118020552.000000,806828.000
708,35.740581,-126630072.000000,806828.000
709,35.793117,-132888816.000000,805565.000
710,35.845014,-137686816.000000,805565.000
711,35.897086,-140261344.000000,805671.000
712,35.949400,-136310176.000000,805671.000
713,36.001301,-125224056.000000,807359.000
714,36.053606,-114621072.000000,807359.000
715,36.105419,-107629896.000000,807479.000
716,36.157820,-101815712.000000,807479.000
717,36.210159,-96813424.000000,807981.000
718,36.262118,-92573656.000000,807981.000
719,36.314200,-88518336.000000,808779.000
720,36.366575,-85835560.000000,808779.000
721,36.418508,-88600680.000000,810006.000
722,36.470636,-96333920.000000,810006.000
723,36.522821,-105349128.000000,808130.000
724,36.574710,-113773136.000000,808130.000
725,36.627007,-121180944.000000,807335.000
726,36.679319,-127215840.000000,807335.000
727,36.731327,-131631928.000000,806728.000
728,36.783603,-135120864.000000,805658.000
729,36.835503,-131238272.000000,805658.000
730,36.887575,-120381016.000000,806702.000
731,36.939615,-111326736.000000,806702.000
732,36.991942,-104611408.000000,807810.000
733,37.043921,-98886072.000000,807810.000
734,37.096074,-94314088.000000,808993.000
735,37.148481,-90328520.000000,808993.000
736,37.200297,-86029184.000000,809623.000
737,37.252686,-84789288.000000,809623.000
738,37.305217,-89945256.000000,808531.000
739,37.356896,-98956816.000000,808531.000
740,37.409030,-109661032.000000,808280.000
741,37.461020,-120089152.000000,808280.000
742,37.513368,-128045656.000000,806656.000
743,37.565372,-133825528.000000,806656.000
744,37.617449,-138420944.000000,805687.000
745,37.669813,-140585168.000000,805687.000
746,37.721964,-133692976.000000,805107.000
747,37.773882,-121395896.000000,805107.000
748,37.826236,-112663240.000000,807157.000
749,37.878336,-106079176.000000,807738.000
750,37.930162,-100192784.000000,807738.000
751,37.982523,-95368024.000000,809019.000
752,38.034447,-91206368.000000,809019.000
753,38.086993,-87136328.000000,809942.000
754,38.191056,-90246528.000000,809344.000
755,38.243272,-98086184.000000,809344.000
756,38.295485,-107162056.000000,808593.000
757,38.347426,-115380192.000000,808593.000
758,38.399354,-122257728.000000,807584.000
759,38.451695,-128069824.000000,807584.000
760,38.503675,-132563096.000000,807305.000
761,38.555949,-135524496.000000,807305.000
762,38.608031,-129312544.000000,807104.000
763,38.660131,-117413648.000000,807104.000
764,38.712401,-109476784.000000,808046.000
765,38.764386,-102955568.000000,808046.000
766,38.816394,-97325952.000000,808777.000
767,38.868771,-92880456.000000,808777.000
768,38.921023,-88833688.000000,809148.000
769,38.973097,-84794520.000000,809148.000
770,39.025114,-85205192.000000,809543.000
771,39.077238,-91813888.000000,808716.000
772,39.129585,-101764992.000000,808716.000
773,39.181412,-112555264.000000,806299.000
774,39.233550,-121947472.000000,806299.000
775,39.285701,-129394472.000000,805498.000
776,39.338019,-134994160.000000,805498.000
777,39.390229,-138818688.000000,805574.000
778,39.441970,-139918992.000000,805574.000
779,39.494777,-131317168.000000,806279.000
780,39.546564,-118323552.000000,806279.000
781,39.598523,-110689776.000000,807607.000
782,39.650597,-104714232.000000,807607.000
783,39.703041,-98892464.000000,808814.000
784,39.755176,-93993976.000000,808814.000
785,39.807013,-90021464.000000,809938.000
786,39.859422,-86148072.000000,809938.000
787,39.911473,-86030608.000000,810434.000
788,39.963682,-91682928.000000,810434.000
789,40.015649,-100218712.000000,809243.000
790,40.067830,-109240376.000000,809243.000
791,40.120143,-117321768.000000,807981.000
792,40.172294,-123890976.000000,807981.000
793,40.224111,-129072736.000000,806453.000
794,40.276349,-133220832.000000,806441.000
795,40.328540,-134992848.000000,806441.000
796,40.380669,-126940624.000000,806908.000
797,40.432738,-114753032.000000,806908.000
798,40.484967,-107665584.000000,807437.000
799,40.537058,-101702088.000000,807437.000
800,40.589051,-96263352.000000,809060.000
801,40.641083,-91886392.000000,809060.000
802,40.693345,-87780872.000000,809614.000
803,40.745449,-84188960.000000,809614.000
804,40.797630,-86054040.000000,809470.000
805,40.849842,-93769160.000000,809470.000
806,40.902039,-103735424.000000,809034.000
807,40.954025,-114628344.000000,809034.000
808,41.006171,-123902336.000000,808258.000
809,41.058292,-130625904.000000,808258.000
810,41.110333,-135835216.000000,806323.000
811,41.162480,-139249440.000000,806323.000
812,41.214755,-138557296.000000,805186.000
813,41.267292,-128678912.000000,805186.000
814,41.319002,-116149664.000000,807205.000
815,41.371323,-108871696.000000,807205.000
816,41.423200,-103012880.000000,809276.000
817,41.475498,-97661728.000000,809315.000
818,41.527362,-93168928.000000,809315.000
819,41.579497,-89001984.000000,809803.000
820,41.631777,-85384104.000000,809803.000
821,41.683806,-86733064.000000,810224.000
822,41.736140,-93624464.000000,810224.000
823,41.788389,-102371848.000000,809062.000
824,41.840114,-111232016.000000,809062.000
825,41.892555,-118743464.000000,807172.000
826,41.944888,-125020192.000000,807172.000
827,41.996683,-130296344.000000,806646.000
828,42.048829,-134142952.000000,806646.000
829,42.101091,-133288128.000000,808014.000
830,42.153346,-123834528.000000,808014.000
831,42.205179,-112799616.000000,807586.000
832,42.257452,-105888768.000000,807586.000
833,42.309415,-100086104.000000,808677.000
834,42.361837,-95108808.000000,808677.000
835,42.413857,-90965872.000000,808725.000
836,42.465876,-86849368.000000,808725.000
837,42.518192,-84380280.000000,810055.000
838,42.570349,-87757160.000000,810055.000
839,42.622351,-96054032.000000,809655.000
840,42.674815,-106368312.000000,809524.000
841,42.726797,-117138304.000000,809524.000
842,42.778918,-125820888.000000,807282.000
843,42.831066,-132023248.000000,807282.000
844,42.882794,-136810064.000000,807648.000
845,42.935251,-139757760.000000,807648.000
846,42.987353,-136419712.000000,806756.000
847,43.039478,-125434104.000000,806756.000
848,43.091565,-114481896.000000,807321.000
849,43.143866,-107407936.000000,807321.000
850,43.195872,-101648048.000000,809508.000
851,43.248046,-96600056.000000,809508.000
852,43.300004,-92162192.000000,810281.000
853,43.352403,-88004368.000000,810281.000
854,43.404305,-85258352.000000,810515.000
855,43.456463,-87915656.000000,810515.000
856,43.508501,-95649496.000000,809878.000
857,43.560666,-104627096.000000,809878.000
858,43.612980,-112993600.000000,808832.000
859,43.665217,-120080832.000000,808832.000
860,43.717174,-126157720.000000,807774.000
861,43.769430,-130987864.000000,807390.000
862,43.821470,-134553792.000000,807390.000
863,43.873721,-131130488.000000,807931.000
864,43.925841,-120487416.000000,807931.000
865,43.977917,-111142144.000000,809412.000
866,44.030120,-104413800.000000,809412.000
867,44.082034,-98619928.000000,809930.000
868,44.134353,-93844848.000000,809930.000
869,44.238614,-85492512.000000,809527.000
870,44.290554,-84346624.000000,809443.000
871,44.342647,-89342576.000000,809443.000
872,44.394863,-98363968.000000,809086.000
873,44.446983,-109066864.000000,809086.000
874,44.499104,-119592192.000000,808158.000
875,44.551408,-127664856.000000,808158.000
876,44.603288,-133471968.000000,807445.000
877,44.655497,-137879888.000000,807445.000
878,44.707564,-140163440.000000,805629.000
879,44.759981,-133985280.000000,805629.000
880,44.811957,-121891616.000000,807067.000
881,44.864218,-112868920.000000,807067.000
882,44.916160,-106191984.000000,808870.000
883,44.968457,-100311208.000000,808352.000
884,45.020487,-95415360.000000,808352.000
885,45.072721,-91215584.000000,810386.000
886,45.125196,-87175792.000000,810386.000
887,45.176728,-85583224.000000,810878.000
888,45.228928,-89652296.000000,810878.000
889,45.281143,-97821720.000000,809631.000
890,45.333248,-106889424.000000,809631.000
891,45.385362,-115180728.000000,808606.000
892,45.437515,-122096176.000000,808606.000
893,45.593850,-135428480.000000,806578.000
894,45.646115,-129393896.000000,806578.000
895,45.698206,-117530200.000000,808308.000
896,45.750420,-109775968.000000,808308.000
897,45.802635,-103483616.000000,810009.000
898,45.854803,-97747968.000000,810009.000
899,45.906574,-93268688.000000,810679.000
900,45.958829,-89289880.000000,810679.000
901,46.010825,-85208088.000000,809563.000
902,46.062963,-85392224.000000,809563.000
903,46.115138,-91708048.000000,809723.000
904,46.167223,-100957040.000000,808515.000
905,46.219751,-111750296.000000,808515.000
906,46.271744,-121801920.000000,807913.000
907,46.323991,-129238472.000000,807913.000
908,46.428143,-138635776.000000,806646.000
909,46.480321,-140061920.000000,805827.000
910,46.532295,-131786864.000000,805827.000
911,46.584526,-118801728.000000,806964.000
912,46.636691,-111059752.000000,806964.000
913,46.688831,-104812992.000000,808175.000
914,46.740770,-99317712.000000,808175.000
915,46.793015,-94679088.000000,809534.000
916,46.845146,-90318968.000000,809534.000
917,46.897229,-86308056.000000,810908.000
918,46.949484,-85985920.000000,810908.000
919,47.001597,-91441656.000000,810529.000
920,47.053952,-99943304.000000,810529.000
921,47.105718,-109008784.000000,810026.000
922,47.157883,-116904528.000000,810026.000
923,47.210340,-123441392.000000,809935.000
924,47.262261,-128920376.000000,809935.000
925,47.315286,-132997208.000000,809116.000
926,47.366385,-134828000.000000,808873.000
927,47.418720,-127039632.000000,808873.000
928,47.470604,-114896824.000000,809181.000
929,47.522960,-107832656.000000,809181.000
930,47.575014,-101903984.000000,810379.000
931,47.627123,-96478496.000000,810379.000
932,47.679210,-92042448.000000,809808.000
933,47.731305,-88153552.000000,809808.000
934,47.783633,-84606176.000000,810956.000
935,47.835682,-86181576.000000,810956.000
936,47.887912,-93719928.000000,811832.000
937,47.940150,-103449328.000000,811832.000
938,47.992077,-114331392.000000,810178.000
939,48.044373,-123866976.000000,810178.000
940,48.096440,-130773712.000000,809027.000
941,48.148454,-136008208.000000,809027.000
942,48.200784,-139378752.000000,808083.000
943,48.252923,-139315264.000000,808083.000
944,48.304929,-129649840.000000,808187.000
945,48.357172,-116647104.000000,808187.000
946,48.409334,-109343984.000000,810357.000
947,48.461354,-103498544.000000,810357.000
948,48.513569,-98120088.000000,811672.000
949,48.565499,-93508024.000000,811322.000
950,48.617813,-89373744.000000,811322.000
951,48.669686,-85725360.000000,811919.000
952,48.721939,-86827712.000000,811919.000
953,48.774001,-93600496.000000,811397.000
954,48.826100,-102223056.000000,811397.000
955,48.878459,-110904880.000000,808760.000
956,48.930755,-118522160.000000,808760.000
957,48.982645,-124892288.000000,808267.000
958,49.035149,-129990080.000000,808267.000
959,49.086905,-133863440.000000,807811.000
960,49.139015,-133660736.000000,807811.000
961,49.191132,-124522816.000000,807443.000
962,49.243252,-113447200.000000,807443.000
963,49.295397,-106486920.000000,808876.000
964,49.347475,-100389672.000000,808876.000
965,49.399588,-95222248.000000,809565.000
966,49.451749,-91009808.000000,809565.000
967,49.503857,-87018288.000000,810454.000
968,49.556294,-84355208.000000,810454.000
969,49.608269,-87530392.000000,811161.000
970,49.660333,-95881432.000000,810071.000
971,49.712633,-106130912.000000,810071.000
972,49.764679,-117034768.000000,808505.000
973,49.816674,-125795760.000000,808505.000
974,49.869121,-131938128.000000,807869.000
975,49.921069,-136854048.000000,807869.000
976,49.973167,-139851136.000000,807942.000
977,50.025180,-136830784.000000,807942.000
978,50.077436,-126007472.000000,809022.000
979,50.129461,-114874744.000000,809022.000
980,50.181566,-107836296.000000,810117.000
981,50.233760,-102140464.000000,810117.000
982,50.285858,-96988304.000000,810514.000
983,50.338243,-92351696.000000,810514.000
984,50.390319,-88186592.000000,811746.000
985,50.442487,-85316824.000000,811746.000
986,50.494864,-87802064.000000,812200.000
987,50.547142,-95370528.000000,812200.000
988,50.598591,-104313568.000000,811907.000
989,50.651019,-112875664.000000,811907.000
990,50.702896,-120043744.000000,809642.000
991,50.755316,-126368472.000000,809642.000
992,50.807284,-131198144.000000,808744.000
993,50.859262,-134568000.000000,808443.000
994,50.911731,-131577480.000000,808443.000
995,50.963757,-121125704.000000,809606.000
996,51.015784,-111551520.000000,809606.000
997,51.068263,-104762376.000000,810394.000
998,51.120445,-98989856.000000,810394.000
999,51.171972,-94262952.000000,811460.000
1000,51.224194,-90179688.000000,811460.000
1001,51.276240,-86098312.000000,811333.000
1002,51.328443,-84655176.000000,811333.000
1003,51.380612,-89264544.000000,811731.000
1004,51.432790,-98091976.000000,811731.000
1005,51.485081,-108726568.000000,810326.000
1006,51.537252,-119300800.000000,810326.000
1007,51.589347,-127518104.000000,808872.000
1008,51.641336,-133535312.000000,808872.000
1009,51.694018,-138051520.000000,808738.000
1010,51.745655,-140525856.000000,808738.000
1011,51.797734,-134726640.000000,808366.000
1012,51.850010,-122617088.000000,808366.000
1013,51.901964,-113266624.000000,808222.000
1014,51.954518,-106447080.000000,808222.000
1015,52.006417,-100502400.000000,809097.000
1016,52.058482,-95608440.000000,811006.000
1017,52.110641,-91386560.000000,811006.000
1018,52.162904,-87233184.000000,811637.000
1019,52.214744,-85366664.000000,811637.000
1020,52.267122,-89204304.000000,812270.000
1021,52.319156,-97266600.000000,812270.000
1022,52.371375,-106218632.000000,811162.000
1023,52.423563,-114362240.000000,811162.000
1024,52.475491,-121383904.000000,809810.000
1025,52.527782,-127358064.000000,809810.000
1026,52.580113,-131963616.000000,808701.000
1027,52.632058,-135252480.000000,808701.000
1028,52.684450,-129635600.000000,809218.000
1029,52.736298,-117876736.000000,809218.000
1030,52.788498,-109833408.000000,810398.000
1031,52.840889,-103445168.000000,810398.000
1032,52.892609,-97659544.000000,811321.000
1033,52.944643,-93041072.000000,811321.000
1034,52.996756,-88986856.000000,811726.000
1035,53.049159,-84930512.000000,811726.000
1036,53.101310,-84984608.000000,811527.000
1037,53.153323,-91195920.000000,811527.000
1038,53.205248,-100442816.000000,811335.000
1039,53.309874,-121444584.000000,811029.000
1040,53.362036,-129000832.000000,809215.000
1041,53.413912,-134480256.000000,809215.000
1042,53.466167,-138567088.000000,809218.000
1043,53.518256,-140402800.000000,809218.000
1044,53.570288,-132313528.000000,809083.000
1045,53.622424,-119254000.000000,809083.000
1046,53.674647,-111258552.000000,810018.000
1047,53.726560,-104924032.000000,810018.000
1048,53.778847,-99182912.000000,810218.000
1049,53.830918,-94516712.000000,810218.000
1050,53.883329,-90322112.000000,811105.000
1051,53.935236,-86164880.000000,811105.000
1052,53.987351,-85651584.000000,811153.000
1053,54.039621,-91027840.000000,811153.000
1054,54.091652,-99464672.000000,810301.000
1055,54.143832,-108489232.000000,810301.000
1056,54.196211,-116435792.000000,808960.000
1057,54.247983,-123054768.000000,808960.000
1058,54.300374,-128549904.000000,808746.000
1059,54.352509,-132800328.000000,808278.000
1060,54.404687,-135119680.000000,808278.000
1061,54.456702,-127511488.000000,808694.000
1062,54.508906,-115172472.000000,808694.000
1063,54.561115,-107999984.000000,808873.000
1064,54.612996,-102000064.000000,808873.000
1065,54.717259,-92048256.000000,810077.000
1066,54.769326,-87981792.000000,810528.000
1067,54.821782,-84400560.000000,810528.000
1068,54.874161,-86000232.000000,810542.000
1069,54.925794,-93438928.000000,810542.000
1070,54.977827,-103170064.000000,810011.000
1071,55.030114,-114068160.000000,810011.000
1072,55.082311,-123599568.000000,809040.000
1073,55.134646,-130499184.000000,809040.000
1074,55.186448,-135803712.000000,808413.000
1075,55.238830,-139295104.000000,808413.000
1076,55.290697,-139298096.000000,807803.000
1077,55.343109,-129868944.000000,807803.000
1078,55.395506,-117097656.000000,808493.000
1079,55.446966,-109790848.000000,808493.000
1080,55.499251,-103914368.000000,808853.000
1081,55.551266,-98422176.000000,809018.000
1082,55.603447,-93700760.000000,809018.000
1083,55.655562,-89528864.000000,809891.000
1084,55.707893,-85862992.000000,809891.000
1085,55.759927,-86751664.000000,810269.000
1086,55.812334,-93183200.000000,810269.000
1087,55.864334,-101800728.000000,808431.000
1088,55.916328,-110664960.000000,808431.000
1089,55.968676,-118244224.000000,807716.000
1090,56.020565,-124669824.000000,807716.000
1091,56.072672,-129946672.000000,808053.000
1092,56.125031,-133908480.000000,808053.000
1093,56.177195,-133991496.000000,806953.000
1094,56.229320,-125337920.000000,806953.000
1095,56.281343,-113758224.000000,807870.000
1096,56.333623,-106279288.000000,807870.000
1097,56.385382,-100471368.000000,808856.000
1098,56.437743,-95390240.000000,808856.000
1099,56.489682,-91138272.000000,809707.000
1100,56.541912,-86963592.000000,809707.000
1101,56.594008,-84056552.000000,809496.000
1102,56.646210,-87106208.000000,809496.000
1103,56.698236,-95458888.000000,809559.000
1104,56.750382,-105805264.000000,809553.000
1105,56.802878,-116562056.000000,809553.000
1106,56.854974,-125358200.000000,807152.000
1107,56.906852,-131989280.000000,807152.000
1108,56.959271,-136989376.000000,806285.000
1109,57.011031,-139826608.000000,806285.000
1110,57.063157,-137237376.000000,806381.000
1111,57.115441,-126614088.000000,806381.000
1112,57.167645,-115135896.000000,807958.000
1113,57.219879,-108148176.000000,807958.000
1114,57.271906,-102235416.000000,809906.000
1115,57.324128,-96877600.000000,809906.000
1116,57.376584,-92477216.000000,814121.000
1117,57.428579,-88397488.000000,814121.000
1118,57.480504,-85366224.000000,815088.000
1119,57.532636,-87679104.000000,815088.000
1120,57.584934,-95193560.000000,814862.000
1121,57.637016,-104078992.000000,814862.000
1122,57.689145,-112618136.000000,814773.000
1123,57.741267,-119853920.000000,814773.000
1124,57.793160,-125985608.000000,813471.000
1125,57.845231,-130864584.000000,813471.000
1126,57.897434,-134512368.000000,812812.000
1127,57.949936,-131830056.000000,813416.000
1128,58.001904,-121533960.000000,813416.000
1129,58.054427,-111769560.000000,814444.000
1130,58.106149,-105029304.000000,814444.000
1131,58.158257,-99194448.000000,815920.000
1132,58.210442,-94328512.000000,815920.000
1133,58.262294,-90219480.000000,816451.000
1134,58.314767,-86065408.000000,816451.000
1135,58.366756,-84440192.000000,816100.000
1136,58.418741,-88907104.000000,816100.000
1137,58.471204,-97649664.000000,815453.000
1138,58.523103,-108256408.000000,815453.000
1139,58.575541,-118906344.000000,814422.000
1140,58.627311,-127342520.000000,814422.000
1141,58.679478,-133248896.000000,813793.000
1142,58.731649,-137565984.000000,813793.000
1143,58.783844,-140070480.000000,814004.000
1144,58.835739,-134670416.000000,814004.000
1145,58.888119,-122877048.000000,814529.000
1146,58.940249,-113355472.000000,814529.000
1147,58.992476,-106534520.000000,815313.000
1148,59.044254,-100663536.000000,815313.000
1149,59.096512,-95770112.000000,816356.000
1150,59.148638,-91543904.000000,817115.000
1151,59.200789,-87338920.000000,817115.000
1152,59.252773,-85185312.000000,818050.000
1153,59.305011,-88810512.000000,818050.000
1154,59.357203,-96852424.000000,816835.000
1155,59.409326,-105942744.000000,816835.000
1156,59.461748,-114313968.000000,816131.000
1157,59.513664,-121348720.000000,816131.000
1158,59.565626,-127368592.000000,814896.000
1159,59.617808,-132140280.000000,814896.000
1160,59.670204,-135313280.000000,814897.000
1161,59.722108,-129728344.000000,814897.000
1162,59.774177,-118132488.000000,814812.000
1163,59.826549,-109968440.000000,814812.000
1164,59.878628,-103514680.000000,815888.000
1165,59.930750,-97818504.000000,815888.000
1166,59.982734,-93259536.000000,816941.000
1167,60.034957,-89229312.000000,816941.000

--- RESUMEN ---
Muestras totales,1168
Tiempo total (s),60.037
Frecuencia (Hz),19.45
Voltaje promedio (V),-110000806.890411
Voltaje desv. std,17511770.893706
Temperatura promedio (°C),808863.455
Temperatura desv. std,2010.177
