Muestra,Tiempo (s),Voltaje (V),Temperatura (°C)
671,33.931918,-134204328.000000,941673.000
672,33.984128,-135014032.000000,941427.000
673,34.036119,-135315968.000000,941427.000
674,34.088799,-135718272.000000,941837.000
675,34.140614,-137103344.000000,941837.000
676,34.192381,-138892960.000000,940689.000
677,34.244562,-140282432.000000,940689.000
678,34.296667,-139856416.000000,941004.000
679,34.348801,-136758784.000000,941004.000
680,34.401102,-132098832.000000,941681.000
681,34.453203,-126916776.000000,941681.000
682,34.505388,-122444672.000000,942320.000
683,34.557595,-118883536.000000,942320.000
684,34.609745,-115596144.000000,942085.000
685,34.661739,-112143336.000000,942988.000
686,34.714009,-109350872.000000,942988.000
687,34.766079,-110113920.000000,942525.000
688,34.818218,-114055888.000000,942525.000
689,34.870145,-118479760.000000,942480.000
690,34.922402,-122694464.000000,942480.000
691,34.974410,-126298440.000000,942099.000
692,35.026747,-129233576.000000,942099.000
693,35.079234,-131734888.000000,940782.000
694,35.130962,-133712672.000000,940782.000
695,35.183112,-134969344.000000,941045.000
696,35.235270,-135573392.000000,941045.000
697,35.287478,-135940256.000000,941243.000
698,35.339359,-136998640.000000,941243.000
699,35.391531,-138670400.000000,941143.000
700,35.443788,-140203808.000000,941143.000
701,35.495986,-141203232.000000,940963.000
702,35.547838,-138781984.000000,940963.000
703,35.600190,-133960064.000000,941372.000
704,35.652118,-129187328.000000,941372.000
705,35.704607,-124194656.000000,941765.000
706,35.756473,-120253464.000000,941765.000
707,35.809273,-117006912.000000,942067.000
708,35.860687,-113663776.000000,941923.000
709,35.913087,-110258096.000000,941923.000
710,35.965245,-109439424.000000,941901.000
711,36.017124,-112355768.000000,941901.000
712,36.069566,-116720528.000000,942280.000
713,36.121547,-121011840.000000,942280.000
714,36.173413,-124818304.000000,940983.000
715,36.226099,-128112672.000000,940983.000
716,36.277951,-130889048.000000,940773.000
717,36.329992,-133051928.000000,940773.000
718,36.434379,-135365056.000000,940162.000
719,36.486348,-135937424.000000,940269.000
720,36.538489,-136548272.000000,940269.000
721,36.590632,-137881536.000000,940226.000
722,36.642574,-139526656.000000,940226.000
723,36.695132,-140815424.000000,940067.000
724,36.747191,-139573792.000000,940067.000
725,36.799234,-135971360.000000,940810.000
726,36.851190,-131393984.000000,940810.000
727,36.903661,-126143600.000000,940962.000
728,36.955477,-121905552.000000,940962.000
729,37.007671,-118527120.000000,940964.000
730,37.059830,-115229896.000000,941428.000
731,37.112159,-111752888.000000,941428.000
732,37.164077,-109514160.000000,942174.000
733,37.216094,-110903696.000000,942174.000
734,37.268354,-114942784.000000,941812.000
735,37.320464,-119299296.000000,941812.000
736,37.372654,-123666848.000000,940839.000
737,37.424697,-127119648.000000,940839.000
738,37.476888,-129659760.000000,939986.000
739,37.529007,-132082056.000000,939986.000
740,37.581054,-133797696.000000,940621.000
741,37.633243,-134868576.000000,940621.000
742,37.685440,-135562928.000000,940480.000
743,37.789819,-136936624.000000,940837.000
744,37.841794,-138684016.000000,940837.000
745,37.893989,-140348816.000000,940128.000
746,37.946043,-140612128.000000,940128.000
747,37.998234,-137564176.000000,940365.000
748,38.050392,-132785000.000000,940365.000
749,38.102475,-127828616.000000,940376.000
750,38.154668,-123169968.000000,940376.000
751,38.206815,-119465088.000000,940915.000
752,38.259358,-116172160.000000,942211.000
753,38.311048,-112738472.000000,942211.000
754,38.363213,-109662640.000000,941991.000
755,38.415178,-109591848.000000,941991.000
756,38.467348,-112888248.000000,941491.000
757,38.519627,-117259968.000000,941491.000
758,38.571749,-121536072.000000,940977.000
759,38.623756,-125297336.000000,940977.000
760,38.675996,-128533360.000000,939950.000
761,38.727988,-131226224.000000,939950.000
762,38.780189,-133307488.000000,939851.000
763,38.832327,-134655920.000000,939851.000
764,38.884509,-135653152.000000,939142.000
765,38.936557,-135990592.000000,939142.000
766,38.988769,-136551936.000000,939534.000
767,39.040856,-138101936.000000,939534.000
768,39.093117,-139661232.000000,938453.000
769,39.145103,-140894896.000000,938453.000
770,39.197338,-139017712.000000,939097.000
771,39.249652,-134789488.000000,939097.000
772,39.301576,-130194144.000000,939161.000
773,39.353738,-125030672.000000,938555.000
774,39.405787,-120812608.000000,938555.000
775,39.458175,-117416808.000000,938183.000
776,39.510068,-114142040.000000,938183.000
777,39.562254,-110632512.000000,935698.000
778,39.614453,-109053304.000000,935698.000
779,39.666619,-111349856.000000,933891.000
780,39.718629,-115710720.000000,933891.000
781,39.770706,-120050680.000000,934227.000
782,39.822935,-123896928.000000,934227.000
783,39.927278,-130050376.000000,934962.000
784,39.979393,-132383512.000000,935631.000
785,40.031541,-133977368.000000,935631.000
786,40.083701,-134927040.000000,936044.000
787,40.135817,-135556464.000000,936044.000
788,40.187948,-136002096.000000,935997.000
789,40.240121,-137158384.000000,935997.000
790,40.292148,-138899680.000000,935048.000
791,40.344380,-140211088.000000,935048.000
792,40.396446,-139693184.000000,934389.000
793,40.448889,-136635744.000000,934389.000
794,40.500736,-131956504.000000,934284.000
795,40.552897,-126727528.000000,935711.000
796,40.604936,-122195016.000000,935711.000
797,40.657129,-118602240.000000,935640.000
798,40.709219,-115329856.000000,935640.000
799,40.761437,-111875312.000000,935477.000
800,40.813526,-109050384.000000,935477.000
801,40.866149,-109734568.000000,935967.000
802,40.917891,-113667064.000000,935967.000
803,40.969982,-118180016.000000,934966.000
804,41.022246,-122477520.000000,934966.000
805,41.074326,-126175008.000000,935436.000
806,41.126349,-129342992.000000,935436.000
807,41.178756,-131978936.000000,934708.000
808,41.230628,-133843488.000000,934708.000
809,41.282783,-135054736.000000,934692.000
810,41.335138,-135718064.000000,934692.000
811,41.387190,-135925072.000000,934341.000
812,41.439110,-136774976.000000,934341.000
813,41.491248,-138374784.000000,934469.000
814,41.543265,-139854096.000000,934469.000
815,41.595706,-140774496.000000,935129.000
816,41.647861,-138429824.000000,935129.000
817,41.699803,-133755736.000000,935067.000
818,41.752152,-128979888.000000,935084.000
819,41.804332,-124009104.000000,935084.000
820,41.856348,-120026000.000000,935512.000
821,41.908550,-116644288.000000,935512.000
822,41.960655,-113290592.000000,936168.000
823,42.012781,-109935840.000000,936168.000
824,42.065067,-109159768.000000,935114.000
825,42.116895,-112144432.000000,935114.000
826,42.169569,-116559856.000000,935438.000
827,42.221299,-120937104.000000,935438.000
828,42.273496,-124831856.000000,934214.000
829,42.325378,-128136152.000000,934214.000
830,42.377574,-130852304.000000,934251.000
831,42.429750,-132999448.000000,934251.000
832,42.481698,-134484400.000000,933595.000
833,42.534281,-135412752.000000,933595.000
834,42.586124,-135855104.000000,932604.000
835,42.638270,-136402176.000000,932604.000
836,42.690400,-137814128.000000,933277.000
837,42.742601,-139467184.000000,933277.000
838,42.794542,-140782416.000000,933497.000
839,42.898959,-135914656.000000,933407.000
840,42.951051,-131317912.000000,933321.000
841,43.003238,-126037552.000000,933321.000
842,43.055331,-121713248.000000,933911.000
843,43.107953,-118245120.000000,933911.000
844,43.159629,-114968144.000000,934757.000
845,43.211770,-111502920.000000,934757.000
846,43.264120,-109171440.000000,934326.000
847,43.316302,-110632984.000000,934326.000
848,43.368216,-114819000.000000,934746.000
849,43.420369,-119257696.000000,934746.000
850,43.472410,-123441168.000000,934702.000
851,43.524868,-127050912.000000,934702.000
852,43.576763,-130083272.000000,934799.000
853,43.629159,-132522880.000000,934799.000
854,43.681181,-134244512.000000,934531.000
855,43.733341,-135336192.000000,934531.000
856,43.785495,-135894768.000000,934595.000
857,43.837608,-136383200.000000,934595.000
858,43.993812,-140594592.000000,934632.000
859,44.046013,-140893504.000000,934632.000
860,44.098284,-138346704.000000,934427.000
861,44.150664,-133479088.000000,934847.000
862,44.202312,-128153872.000000,934847.000
863,44.254663,-123371272.000000,935696.000
864,44.306555,-119627960.000000,935696.000
865,44.358686,-116389440.000000,935645.000
866,44.410970,-112937456.000000,935645.000
867,44.463191,-109729512.000000,935377.000
868,44.515297,-109668336.000000,935377.000
869,44.567161,-113146976.000000,935835.000
870,44.619362,-117782256.000000,935835.000
871,44.671996,-121973128.000000,935096.000
872,44.724094,-125427376.000000,935096.000
873,44.775836,-128623176.000000,935144.000
874,44.828203,-131324576.000000,935144.000
875,44.880053,-133352736.000000,934752.000
876,44.932338,-134599440.000000,934752.000
877,44.984567,-135456000.000000,934179.000
878,45.036595,-135870512.000000,934179.000
879,45.088884,-136916064.000000,933930.000
880,45.140709,-138551664.000000,933930.000
881,45.193147,-139826128.000000,933641.000
882,45.245071,-140960416.000000,934312.000
883,45.297157,-139072240.000000,934312.000
884,45.349376,-134926784.000000,933946.000
885,45.401548,-130362640.000000,933946.000
886,45.453510,-125187104.000000,934137.000
887,45.505958,-121063248.000000,934137.000
888,45.557962,-117706376.000000,935343.000
889,45.609993,-114663896.000000,935343.000
890,45.662334,-111160784.000000,935475.000
891,45.714334,-109258056.000000,935475.000
892,45.766428,-111491032.000000,935821.000
893,45.818690,-115804560.000000,935821.000
894,45.870699,-120148608.000000,935653.000
895,45.974729,-127470600.000000,935499.000
896,46.027202,-130261312.000000,935499.000
897,46.079428,-132599600.000000,934133.000
898,46.131370,-134161696.000000,934133.000
899,46.183531,-135082224.000000,935326.000
900,46.235431,-135572928.000000,935326.000
901,46.287819,-136130704.000000,935612.000
902,46.339777,-137553744.000000,935612.000
903,46.391982,-139286432.000000,935236.000
904,46.444295,-140640576.000000,934720.000
905,46.496288,-140079232.000000,934720.000
906,46.548282,-136985152.000000,934498.000
907,46.600747,-132609232.000000,934498.000
908,46.652756,-127293128.000000,934983.000
909,46.704772,-122389288.000000,934983.000
910,46.756778,-118791224.000000,934921.000
911,46.808986,-115526392.000000,934921.000
912,46.861055,-112088520.000000,935417.000
913,46.913240,-109270848.000000,935417.000
914,46.965303,-109916920.000000,936237.000
915,47.017799,-113757064.000000,936237.000
916,47.069929,-118209096.000000,935901.000
917,47.122109,-122703824.000000,935901.000
918,47.173920,-126222880.000000,936101.000
919,47.226318,-128952112.000000,936101.000
920,47.278415,-131555384.000000,936250.000
921,47.330379,-133468384.000000,936250.000
922,47.382697,-134663024.000000,936179.000
923,47.434628,-135468144.000000,936179.000
924,47.486679,-135737472.000000,936825.000
925,47.538768,-136632160.000000,936825.000
926,47.591092,-138532400.000000,936002.000
927,47.643030,-140030528.000000,935284.000
928,47.695490,-140764960.000000,935284.000
929,47.747686,-138367968.000000,935860.000
930,47.799545,-133716656.000000,935860.000
931,47.851855,-128952120.000000,936278.000
932,47.903836,-123985432.000000,936278.000
933,47.955998,-120014232.000000,935626.000
934,48.008119,-116722632.000000,935626.000
935,48.060124,-113393432.000000,936977.000
936,48.112277,-109758408.000000,936977.000
937,48.216643,-111623864.000000,939056.000
938,48.268668,-116118576.000000,942613.000
939,48.320907,-120411600.000000,942613.000
940,48.373260,-124292024.000000,942099.000
941,48.425219,-127679632.000000,942099.000
942,48.477457,-130472080.000000,942375.000
943,48.529371,-132741240.000000,942375.000
944,48.581742,-134288544.000000,941819.000
945,48.634101,-135217776.000000,941819.000
946,48.686161,-135601152.000000,941612.000
947,48.738157,-136106560.000000,941612.000
948,48.789969,-137530176.000000,941555.000
949,48.842340,-139234352.000000,940821.000
950,48.894684,-140575904.000000,940821.000
951,48.946488,-139334464.000000,941598.000
952,48.999040,-135683184.000000,941598.000
953,49.050851,-131038296.000000,942693.000
954,49.102981,-125719968.000000,942693.000
955,49.155215,-121365720.000000,943261.000
956,49.207100,-117915960.000000,943261.000
957,49.259392,-114614760.000000,943687.000
958,49.311597,-111079104.000000,943687.000
959,49.363708,-108751320.000000,943617.000
960,49.415818,-110192288.000000,943617.000
961,49.468156,-114351432.000000,943069.000
962,49.520002,-118798048.000000,943069.000
963,49.572212,-122983976.000000,941256.000
964,49.624235,-126488256.000000,941256.000
965,49.676609,-129310544.000000,940872.000
966,49.728508,-131737520.000000,940872.000
967,49.780677,-133541400.000000,940672.000
968,49.832952,-134661696.000000,940672.000
969,49.884912,-135402800.000000,940972.000
970,49.937241,-135834368.000000,940972.000
971,49.990018,-136929984.000000,941697.000
972,50.041383,-138661424.000000,941637.000
973,50.093678,-140168064.000000,941637.000
974,50.146128,-140489952.000000,940277.000
975,50.197925,-137637280.000000,940277.000
976,50.249872,-132770688.000000,941569.000
977,50.301926,-127743288.000000,941569.000
978,50.354389,-122989208.000000,942848.000
979,50.406542,-119273032.000000,942848.000
980,50.458727,-116029616.000000,943360.000
981,50.510775,-112539360.000000,943360.000
982,50.562726,-109282800.000000,943860.000
983,50.615139,-109172864.000000,943860.000
984,50.667226,-112612600.000000,943186.000
985,50.718991,-117056688.000000,943186.000
986,50.771384,-121386864.000000,943211.000
987,50.823278,-125121600.000000,943211.000
988,50.875516,-128240528.000000,943280.000
989,50.927612,-130893296.000000,943280.000
990,50.979687,-133021872.000000,942826.000
991,51.031729,-134378464.000000,942826.000
992,51.084009,-135339392.000000,942619.000
993,51.136225,-135690464.000000,943005.000
994,51.188939,-136321840.000000,943005.000
995,51.240342,-137957936.000000,943786.000
996,51.292698,-139543632.000000,943786.000
997,51.344558,-140754784.000000,942602.000
998,51.396676,-138863408.000000,942602.000
999,51.449028,-134687040.000000,943030.000
1000,51.501037,-130083832.000000,943030.000
1001,51.553251,-124859896.000000,943157.000
1002,51.605270,-120691376.000000,943157.000
1003,51.657751,-117300536.000000,943280.000
1004,51.709451,-113963688.000000,943280.000
1005,51.761958,-110468728.000000,943375.000
1006,51.814075,-108875512.000000,943375.000
1007,51.866117,-111120328.000000,943537.000
1008,51.918434,-115467504.000000,943537.000
1009,51.970377,-119873928.000000,943073.000
1010,52.022748,-123882176.000000,943073.000
1011,52.074619,-127339336.000000,941967.000
1012,52.126675,-130206288.000000,941967.000
1013,52.178747,-132408208.000000,942302.000
1014,52.231082,-133932008.000000,942302.000
1015,52.283327,-134978832.000000,942214.000
1016,52.335428,-135536704.000000,942559.000
1017,52.387518,-136046176.000000,942559.000
1018,52.439491,-137443488.000000,941917.000
1019,52.491691,-139212528.000000,941917.000
1020,52.595771,-140059552.000000,941514.000
1021,52.648134,-136927984.000000,941751.000
1022,52.752306,-126834208.000000,943204.000
1023,52.804704,-122432928.000000,943204.000
1024,52.856506,-118730520.000000,943327.000
1025,52.908869,-115195784.000000,943327.000
1026,52.961093,-111772016.000000,943276.000
1027,53.013373,-108960944.000000,943276.000
1028,53.065318,-109681616.000000,944033.000
1029,53.117554,-113649384.000000,944033.000
1030,53.169577,-118138368.000000,943185.000
1031,53.221606,-122342944.000000,943185.000
1032,53.273618,-126037760.000000,942489.000
1033,53.325847,-129187128.000000,942489.000
1034,53.377762,-131672152.000000,941747.000
1035,53.430139,-133490744.000000,941747.000
1036,53.482110,-134655040.000000,941259.000
1037,53.534169,-135405696.000000,941667.000
1038,53.586440,-135808160.000000,941667.000
1039,53.638558,-136844320.000000,942042.000
1040,53.690715,-138546096.000000,942042.000
1041,53.742865,-139996496.000000,941510.000
1042,53.795043,-141177344.000000,941510.000
1043,53.847289,-138792544.000000,941156.000
1044,53.899249,-133816072.000000,941156.000
1045,53.951531,-129030040.000000,940800.000
1046,54.003678,-124004912.000000,940800.000
1047,54.055803,-120006536.000000,941780.000
1048,54.107794,-116717184.000000,941780.000
1049,54.159867,-113392992.000000,942991.000
1050,54.211918,-109953352.000000,942991.000
1051,54.264421,-109049280.000000,943205.000
1052,54.316436,-112054808.000000,943205.000
1053,54.472581,-124449176.000000,941824.000
1054,54.524770,-127795368.000000,941824.000
1055,54.576981,-130562496.000000,941897.000
1056,54.629105,-132691400.000000,941897.000
1057,54.681415,-134041960.000000,941472.000
1058,54.733524,-134950576.000000,941691.000
1059,54.785665,-135367088.000000,941691.000
1060,54.837574,-136008208.000000,941361.000
1061,54.889783,-137596176.000000,941361.000
1062,54.941846,-139340704.000000,941014.000
1063,54.994421,-140686768.000000,941014.000
1064,55.046276,-139377984.000000,941036.000
1065,55.150419,-131170104.000000,941235.000
1066,55.202584,-125756400.000000,941235.000
1067,55.254634,-121381280.000000,942109.000
1068,55.306873,-118007936.000000,942109.000
1069,55.359139,-114717896.000000,941311.000
1070,55.411273,-111165104.000000,941311.000
1071,55.463496,-108905600.000000,940986.000
1072,55.515511,-110434568.000000,940986.000
1073,55.567750,-114534224.000000,941328.000
1074,55.619684,-118922136.000000,941328.000
1075,55.671665,-123102920.000000,941636.000
1076,55.724003,-126569720.000000,941636.000
1077,55.776306,-129427184.000000,940579.000
1078,55.828410,-131898840.000000,940512.000
1079,55.880272,-133693096.000000,940512.000
1080,55.932495,-134763056.000000,940606.000
1081,55.984856,-135506560.000000,940606.000
1082,56.036892,-135903200.000000,940287.000
1083,56.088931,-136920256.000000,940287.000
1084,56.141312,-138640752.000000,940536.000
1085,56.193259,-140090256.000000,940536.000
1086,56.245371,-140384640.000000,939440.000
1087,56.297526,-137501232.000000,939440.000
1088,56.349525,-132611792.000000,939706.000
1089,56.402048,-127651544.000000,939706.000
1090,56.454141,-122927568.000000,939894.000
1091,56.505889,-119196880.000000,939894.000
1092,56.558235,-115935432.000000,941017.000
1093,56.610325,-112543008.000000,941017.000
1094,56.662286,-109386144.000000,941064.000
1095,56.714620,-109292712.000000,941064.000
1096,56.766620,-112772568.000000,942741.000
1097,56.818583,-117218960.000000,942741.000
1098,56.870898,-121500608.000000,942205.000
1099,56.923135,-125310584.000000,942205.000
1100,56.975379,-128604584.000000,942063.000
1101,57.027473,-131331256.000000,941735.000
1102,57.079394,-133325976.000000,941735.000
1103,57.131723,-134518528.000000,940859.000
1104,57.183677,-135279472.000000,940859.000
1105,57.236028,-135568112.000000,941224.000
1106,57.288363,-136294752.000000,941224.000
1107,57.340188,-137905632.000000,940757.000
1108,57.392385,-139483072.000000,940757.000
1109,57.444642,-140694976.000000,939744.000
1110,57.496544,-138894624.000000,939744.000
1111,57.549015,-134764352.000000,939728.000
1112,57.600857,-130128784.000000,939728.000
1113,57.653130,-124939384.000000,940396.000
1114,57.705098,-120838416.000000,940396.000
1115,57.757122,-117559208.000000,940627.000
1116,57.809286,-114219160.000000,940627.000
1117,57.861710,-110629448.000000,940765.000
1118,57.913824,-108997496.000000,940765.000
1119,57.965723,-111223320.000000,941653.000
1120,58.017807,-115537880.000000,941653.000
1121,58.070035,-119856088.000000,941254.000
1122,58.122072,-123843984.000000,941254.000
1123,58.174187,-127291264.000000,940876.000
1124,58.226530,-130134408.000000,941232.000
1125,58.278944,-132449520.000000,941232.000
1126,58.330792,-133967472.000000,940686.000
1127,58.382829,-134922208.000000,940686.000
1128,58.434876,-135401168.000000,940003.000
1129,58.487287,-135906976.000000,940003.000
1130,58.539138,-137336352.000000,939957.000
1131,58.591394,-139053408.000000,939957.000
1132,58.643410,-140412448.000000,940305.000
1133,58.695545,-139939536.000000,940305.000
1134,58.747609,-136851904.000000,940658.000
1135,58.799816,-132104232.000000,940658.000
1136,58.851946,-126806512.000000,941031.000
1137,58.904124,-122253792.000000,941031.000
1138,58.956261,-118628392.000000,941038.000
1139,59.008521,-115344208.000000,941038.000
1140,59.060608,-111927032.000000,941841.000
1141,59.112781,-109159272.000000,941841.000
1142,59.164767,-109892968.000000,942281.000
1143,59.217430,-113766624.000000,942281.000
1144,59.269179,-118202600.000000,941262.000
1145,59.321535,-122440232.000000,941262.000
1146,59.373328,-126048192.000000,941905.000
1147,59.425483,-129087448.000000,941241.000
1148,59.477613,-131646056.000000,941241.000
1149,59.529752,-133617984.000000,941417.000
1150,59.581999,-134853280.000000,941417.000
1151,59.634162,-135629728.000000,941661.000
1152,59.686229,-135928128.000000,941661.000
1153,59.738422,-136799280.000000,941154.000
1154,59.790527,-138488064.000000,941154.000
1155,59.842501,-140006528.000000,941034.000
1156,59.894908,-140960048.000000,941034.000
1157,59.946782,-138576912.000000,940879.000
1158,59.998890,-133903000.000000,940879.000

--- RESUMEN ---
Muestras totales,1159
Tiempo total (s),60.001
Frecuencia (Hz),19.32
Voltaje promedio (V),-126244722.850733
Voltaje desv. std,10112263.948234
Temperatura promedio (°C),1030944.614
Temperatura desv. std,150557.575
