Muestra,Tiempo (s),Voltaje (V),Temperatura (°C)
298,13.793584,-119906576.000000,923060.000
299,13.845673,-123586664.000000,922234.000
300,13.897779,-126666056.000000,922156.000
301,13.949989,-129090440.000000,922156.000
302,14.002043,-131208096.000000,921842.000
303,14.054135,-132787024.000000,921842.000
304,14.106357,-133687112.000000,922005.000
305,14.158497,-134188184.000000,922005.000
306,14.210558,-134746592.000000,922261.000
307,14.262713,-135821888.000000,922261.000
308,14.419118,-139053568.000000,922272.000
309,14.471299,-138873088.000000,922272.000
310,14.523409,-139033792.000000,922516.000
311,14.575538,-139254560.000000,922516.000
312,14.627997,-139498624.000000,920894.000
313,14.679862,-139704144.000000,920894.000
314,14.732077,-139913664.000000,916484.000
315,14.784212,-140161696.000000,916484.000
316,14.836463,-140329424.000000,892665.000
317,14.888683,-140590304.000000,892665.000
318,14.940649,-140560624.000000,892482.000
319,14.992963,-140328896.000000,892482.000
320,15.044805,-140342832.000000,891871.000
321,15.097237,-140365088.000000,891373.000
322,15.149300,-140388960.000000,891373.000
323,15.201535,-140383600.000000,892093.000
324,15.253634,-140355184.000000,892093.000
325,15.305466,-140342384.000000,892002.000
326,15.357543,-140591696.000000,892002.000
327,15.409739,-140529184.000000,892103.000
328,15.461846,-140138368.000000,892103.000
329,15.513998,-140044528.000000,892201.000
330,15.566137,-140021600.000000,892201.000
331,15.618612,-140018208.000000,893268.000
332,15.670513,-140013888.000000,893268.000
333,15.723043,-139978592.000000,893414.000
334,15.774687,-139949184.000000,893414.000
335,15.826968,-139934544.000000,893364.000
336,15.878991,-140241568.000000,893364.000
337,15.931171,-140137536.000000,892878.000
338,15.983490,-139700320.000000,892878.000
339,16.035491,-139687504.000000,892859.000
340,16.087586,-139686624.000000,892859.000
341,16.139602,-139707808.000000,892519.000
342,16.191842,-139585120.000000,891962.000
343,16.244040,-138026048.000000,891962.000
344,16.296065,-134505216.000000,888450.000
345,16.348402,-129776352.000000,888450.000
346,16.400529,-124914512.000000,887057.000
347,16.452976,-120914976.000000,887057.000
348,16.504700,-117603712.000000,887418.000
349,16.556813,-114302832.000000,887418.000
350,16.609141,-110866288.000000,888146.000
351,16.661649,-109829160.000000,888146.000
352,16.713056,-112422176.000000,887551.000
353,16.765546,-116505696.000000,887551.000
354,16.817543,-120505608.000000,887019.000
355,16.869751,-124403344.000000,887019.000
356,16.921930,-127508048.000000,886230.000
357,16.973872,-129801544.000000,886230.000
358,17.026067,-131919184.000000,886222.000
359,17.078392,-133252112.000000,886222.000
360,17.130202,-133987640.000000,887261.000
361,17.182607,-134569072.000000,887261.000
362,17.234438,-135262640.000000,886421.000
363,17.286715,-136374240.000000,886421.000
364,17.338706,-137680160.000000,886466.000
365,17.391120,-138573632.000000,886878.000
366,17.443323,-139000208.000000,886878.000
367,17.495275,-139235536.000000,886864.000
368,17.547495,-139461984.000000,886864.000
369,17.599678,-139674368.000000,886685.000
370,17.651424,-139863600.000000,886685.000
371,17.704077,-140026032.000000,886547.000
372,17.755695,-140147504.000000,886547.000
373,17.808115,-140231824.000000,886597.000
374,17.860324,-140293824.000000,886597.000
375,17.912158,-140330352.000000,886999.000
376,17.964520,-140329024.000000,886999.000
377,18.016575,-140320576.000000,886460.000
378,18.068927,-140313792.000000,886460.000
379,18.120890,-140280432.000000,886433.000
380,18.173198,-140080144.000000,886433.000
381,18.225158,-139905856.000000,886765.000
382,18.277801,-139938080.000000,886765.000
383,18.329329,-140000080.000000,886034.000
384,18.381678,-140025488.000000,886034.000
385,18.433760,-140012768.000000,885740.000
386,18.485640,-139993440.000000,885740.000
387,18.537793,-139992624.000000,885726.000
388,18.590088,-139955680.000000,885736.000
389,18.642282,-139958544.000000,885736.000
390,18.694234,-139924608.000000,886174.000
391,18.746459,-139804752.000000,886174.000
392,18.850706,-139751968.000000,887117.000
393,18.903087,-139735648.000000,886622.000
394,18.955282,-139688080.000000,886622.000
395,19.007284,-139662016.000000,887186.000
396,19.059151,-139645760.000000,887186.000
397,19.111236,-139604784.000000,886945.000
398,19.163382,-139584320.000000,886945.000
399,19.215451,-139317136.000000,888094.000
400,19.267945,-137640208.000000,888094.000
401,19.320039,-133966472.000000,888490.000
402,19.371922,-129005104.000000,888490.000
403,19.424084,-124133864.000000,888067.000
404,19.476432,-120293632.000000,888067.000
405,19.528467,-117074384.000000,892035.000
406,19.580415,-113757248.000000,892035.000
407,19.632784,-110430616.000000,892613.000
408,19.684953,-109693568.000000,892613.000
409,19.736997,-112490560.000000,893682.000
410,19.788996,-116594656.000000,891952.000
411,19.841244,-120540096.000000,891952.000
412,19.893264,-124032720.000000,892312.000
413,19.945860,-127034488.000000,892312.000
414,19.997598,-129586960.000000,897439.000
415,20.049838,-131697648.000000,897439.000
416,20.102164,-133059536.000000,896894.000
417,20.154041,-133813096.000000,896894.000
418,20.206011,-134270160.000000,897690.000
419,20.258416,-134885552.000000,897690.000
420,20.310825,-136005632.000000,897360.000
421,20.362697,-137292256.000000,897360.000
422,20.414901,-138140896.000000,896693.000
423,20.466909,-138691824.000000,896693.000
424,20.518807,-139111168.000000,896605.000
425,20.571379,-139302000.000000,896605.000
426,20.623057,-139499808.000000,896165.000
427,20.675299,-139678160.000000,896165.000
428,20.727360,-139764896.000000,895873.000
429,20.779537,-139830720.000000,895873.000
430,20.831602,-139919888.000000,895636.000
431,20.883811,-140002656.000000,895636.000
432,20.935861,-140030752.000000,895762.000
433,20.988019,-140047680.000000,895966.000
434,21.040326,-140062384.000000,895966.000
435,21.092463,-140032656.000000,895711.000
436,21.144684,-140085120.000000,895711.000
437,21.196949,-140041552.000000,896128.000
438,21.248967,-139903312.000000,896128.000
439,21.301136,-139851744.000000,895321.000
440,21.353186,-139828288.000000,895321.000
441,21.457478,-139754736.000000,895973.000
442,21.509548,-139736512.000000,896048.000
443,21.561581,-139710848.000000,896048.000
444,21.613950,-139656784.000000,896906.000
445,21.665975,-139631520.000000,896906.000
446,21.718472,-139559728.000000,897168.000
447,21.770027,-139477952.000000,897168.000
448,21.822199,-139440384.000000,896365.000
449,21.874364,-139426688.000000,896365.000
450,21.926460,-139413856.000000,896044.000
451,21.978768,-139381040.000000,896044.000
452,22.030833,-139357216.000000,896203.000
453,22.082932,-139345488.000000,896462.000
454,22.134928,-139346352.000000,896462.000
455,22.187125,-139299168.000000,896636.000
456,22.239245,-138901136.000000,896636.000
457,22.291571,-137134256.000000,896776.000
458,22.344090,-133364912.000000,896776.000
459,22.395828,-128346808.000000,896909.000
460,22.448107,-123607288.000000,896909.000
461,22.500145,-119830352.000000,897551.000
462,22.552082,-116548912.000000,897551.000
463,22.604380,-113263440.000000,898568.000
464,22.656610,-110062752.000000,898568.000
465,22.708796,-109533120.000000,898983.000
466,22.760792,-112457544.000000,898983.000
467,22.812766,-116499176.000000,899023.000
468,22.864823,-120461264.000000,899023.000
469,22.917126,-124057472.000000,897819.000
470,22.969078,-127136288.000000,897819.000
471,23.021282,-129712448.000000,896313.000
472,23.073454,-131896608.000000,896313.000
473,23.125475,-133304320.000000,894585.000
474,23.177752,-134036448.000000,894585.000
475,23.230325,-134524720.000000,892900.000
476,23.282004,-135189408.000000,891824.000
477,23.334107,-136302704.000000,891824.000
478,23.386368,-137503184.000000,892022.000
479,23.438321,-138332464.000000,892022.000
480,23.490653,-138894560.000000,892245.000
481,23.542539,-139289600.000000,892245.000
482,23.594721,-139492064.000000,894124.000
483,23.647194,-139655792.000000,894124.000
484,23.698954,-139777344.000000,894460.000
485,23.751091,-139869072.000000,894460.000
486,23.803801,-139909264.000000,892737.000
487,23.855345,-139962496.000000,892737.000
488,23.907699,-140290736.000000,893734.000
489,23.959646,-140231088.000000,893734.000
490,24.011812,-139855296.000000,894272.000
491,24.064082,-139845360.000000,894272.000
492,24.116176,-139861904.000000,893893.000
493,24.168195,-139843232.000000,893893.000
494,24.220604,-139832720.000000,893154.000
495,24.272560,-139816592.000000,893154.000
496,24.324771,-139792768.000000,892587.000
497,24.376867,-139787808.000000,892587.000
498,24.429098,-139979104.000000,892728.000
499,24.481037,-139828160.000000,893401.000
500,24.533832,-139462336.000000,893401.000
501,24.585288,-139456816.000000,893601.000
502,24.637819,-139467584.000000,893601.000
503,24.689729,-139446384.000000,892560.000
504,24.742099,-139430320.000000,892560.000
505,24.845968,-139383600.000000,892676.000
506,24.898291,-139677728.000000,892732.000
507,24.950403,-139657184.000000,892732.000
508,25.002638,-139222464.000000,892356.000
509,25.054496,-139135632.000000,892356.000
510,25.106770,-139156016.000000,893512.000
511,25.158717,-139151648.000000,893512.000
512,25.211018,-139150288.000000,892930.000
513,25.263072,-138726112.000000,892930.000
514,25.315076,-136926624.000000,893345.000
515,25.367225,-133061752.000000,893345.000
516,25.419338,-128189864.000000,894280.000
517,25.471513,-123568992.000000,894280.000
518,25.523772,-119764328.000000,894369.000
519,25.576222,-116498224.000000,894369.000
520,25.627950,-113068016.000000,895738.000
521,25.680084,-109866648.000000,897645.000
522,25.732503,-109564688.000000,897645.000
523,25.784509,-112715512.000000,917068.000
524,25.836493,-116778448.000000,917068.000
525,25.888870,-120711456.000000,916612.000
526,25.941064,-124176920.000000,916612.000
527,25.992900,-127058096.000000,916377.000
528,26.045080,-129514672.000000,916377.000
529,26.097064,-131606280.000000,915787.000
530,26.149380,-132884576.000000,915787.000
531,26.201380,-133607056.000000,915136.000
532,26.253483,-134110888.000000,915136.000
533,26.305695,-134803056.000000,917130.000
534,26.358277,-135916224.000000,917130.000
535,26.409913,-137293168.000000,916149.000
536,26.462008,-137995376.000000,916149.000
537,26.514149,-138185456.000000,915929.000
538,26.566573,-138566304.000000,915929.000
539,26.618812,-138788704.000000,914998.000
540,26.670947,-138993616.000000,914998.000
541,26.722962,-139158688.000000,914716.000
542,26.774997,-139318128.000000,914716.000
543,26.827038,-139405536.000000,915462.000
544,26.879364,-139350144.000000,930110.000
545,26.931353,-139331760.000000,930110.000
546,26.983747,-139223632.000000,947082.000
547,27.035558,-139023008.000000,947082.000
548,27.087941,-138982384.000000,948008.000
549,27.140005,-138952128.000000,948008.000
550,27.192585,-138886688.000000,948447.000
551,27.244220,-138834432.000000,948447.000
552,27.296416,-138788848.000000,947735.000
553,27.348635,-138680272.000000,947735.000
554,27.400642,-138682256.000000,948421.000
555,27.452700,-138586944.000000,948421.000
556,27.504687,-138323408.000000,952720.000
557,27.556994,-138193184.000000,952720.000
558,27.609224,-138114976.000000,954727.000
559,27.661361,-138065360.000000,954727.000
560,27.765430,-137780672.000000,954396.000
561,27.817668,-137523824.000000,954852.000
562,27.870070,-137417344.000000,954852.000
563,27.921898,-137427488.000000,960361.000
564,27.974100,-137424960.000000,961173.000
565,28.026122,-137373616.000000,961173.000
566,28.078401,-137329088.000000,962217.000
567,28.130440,-137307584.000000,962217.000
568,28.182459,-137249376.000000,962795.000
569,28.234684,-137209216.000000,962795.000
570,28.286983,-136635872.000000,961987.000
571,28.339124,-134629872.000000,961987.000
572,28.391327,-130671432.000000,960658.000
573,28.443100,-125515344.000000,960658.000
574,28.495483,-120975768.000000,961001.000
575,28.547569,-117324000.000000,961001.000
576,28.599756,-114000336.000000,961384.000
577,28.651737,-110800528.000000,961384.000
578,28.704001,-107868192.000000,961893.000
579,28.756029,-107943744.000000,961893.000
580,28.808643,-111332984.000000,962212.000
581,28.860349,-115341000.000000,962212.000
582,28.912599,-119155784.000000,962469.000
583,28.964812,-122522432.000000,962469.000
584,29.016870,-125416360.000000,960441.000
585,29.068774,-127877768.000000,960441.000
586,29.121367,-129849736.000000,960596.000
587,29.225561,-131760192.000000,960289.000
588,29.277285,-132194720.000000,960178.000
589,29.329525,-132906608.000000,960178.000
590,29.381853,-134038096.000000,960572.000
591,29.433741,-135202288.000000,960572.000
592,29.486516,-135969872.000000,959880.000
593,29.538235,-136406144.000000,959880.000
594,29.590178,-136745920.000000,959845.000
595,29.642295,-136987792.000000,959845.000
596,29.694246,-137221632.000000,956396.000
597,29.746620,-137410400.000000,956396.000
598,29.798949,-137549472.000000,956064.000
599,29.850936,-137650976.000000,956064.000
600,29.902878,-137670704.000000,954285.000
601,29.955273,-137632448.000000,954285.000
602,30.007119,-137625328.000000,954637.000
603,30.059460,-137584960.000000,954637.000
604,30.111441,-137738384.000000,955103.000
605,30.163554,-137665680.000000,955103.000
606,30.215876,-137367296.000000,954613.000
607,30.267771,-137352944.000000,954613.000
608,30.320019,-137346976.000000,954881.000
609,30.372184,-137312944.000000,954619.000
610,30.424314,-137271952.000000,954619.000
611,30.476291,-137237984.000000,953994.000
612,30.528533,-137226640.000000,953994.000
613,30.580723,-137295968.000000,954103.000
614,30.633262,-137306736.000000,954103.000
615,30.685011,-137069056.000000,953462.000
616,30.737283,-136873472.000000,953462.000
617,30.789170,-136873296.000000,953197.000
618,30.841834,-136881072.000000,953197.000
619,30.893654,-136847376.000000,952895.000
620,30.945618,-136824240.000000,952895.000
621,30.997887,-136803744.000000,953614.000
622,31.050041,-136759696.000000,953614.000
623,31.102510,-137232784.000000,954053.000
624,31.154049,-137167200.000000,954053.000
625,31.206318,-136534128.000000,954479.000
626,31.258357,-136467104.000000,954479.000
627,31.310427,-135822288.000000,953571.000
628,31.362647,-133835808.000000,953571.000
629,31.414711,-129850800.000000,953909.000
630,31.519017,-120207048.000000,953527.000
631,31.571213,-116807792.000000,954900.000
632,31.623346,-113787496.000000,954900.000
633,31.675427,-110360288.000000,955265.000
634,31.727744,-107270920.000000,955265.000
635,31.779787,-107654232.000000,956137.000
636,31.832178,-111248032.000000,956137.000
637,31.883983,-115389184.000000,955850.000
638,31.936404,-119273296.000000,955850.000
639,31.988538,-122618440.000000,954852.000
640,32.040547,-125427480.000000,954852.000
641,32.092485,-127969432.000000,954483.000
642,32.144888,-129807832.000000,954483.000
643,32.197014,-130742912.000000,953630.000
644,32.249095,-131329064.000000,953630.000
645,32.301245,-131655984.000000,954095.000
646,32.353253,-132395432.000000,954095.000
647,32.405345,-133688376.000000,956370.000
648,32.457521,-134829296.000000,956370.000
649,32.509717,-135544528.000000,959987.000
650,32.561777,-136044672.000000,959987.000
651,32.613979,-136408288.000000,960232.000
652,32.665972,-136636000.000000,960579.000
653,32.718096,-136884656.000000,960579.000
654,32.770194,-137107840.000000,960402.000
655,32.822430,-137250784.000000,960402.000
656,32.926614,-137468512.000000,960092.000
657,32.978740,-137425904.000000,959019.000
658,33.030916,-137421088.000000,959019.000
659,33.083111,-137410720.000000,960590.000
660,33.135376,-137441904.000000,960590.000
661,33.187263,-137448656.000000,959650.000
662,33.239477,-137386464.000000,959650.000
663,33.291699,-137362576.000000,960115.000
664,33.343704,-137344416.000000,960115.000
665,33.396104,-137442592.000000,960277.000
666,33.448251,-137343888.000000,960277.000
667,33.500067,-137101712.000000,960857.000
668,33.552803,-137068048.000000,960857.000
669,33.604351,-137020976.000000,960565.000
670,33.656671,-136985344.000000,960565.000
671,33.708641,-136981296.000000,961562.000
672,33.760769,-136926576.000000,961562.000
673,33.812958,-136888320.000000,961686.000
674,33.865272,-136896496.000000,961436.000
675,33.917455,-136868304.000000,961436.000
676,33.969506,-136778816.000000,961984.000
677,34.021718,-136709440.000000,961984.000
678,34.074208,-136693184.000000,961905.000
679,34.125653,-136688672.000000,961905.000
680,34.177828,-136684688.000000,961404.000
681,34.230058,-136653664.000000,961404.000
682,34.282084,-136640672.000000,960570.000
683,34.334316,-135847424.000000,960570.000
684,34.386566,-133637576.000000,961722.000
685,34.438703,-129550928.000000,961722.000
686,34.490632,-124162912.000000,961703.000
687,34.542764,-119536176.000000,961703.000
688,34.594992,-116095112.000000,958313.000
689,34.647090,-113007192.000000,958313.000
690,34.699165,-109773928.000000,956173.000
691,34.751345,-107073608.000000,956173.000
692,34.803732,-107687016.000000,955504.000
693,34.855908,-111415632.000000,955504.000
694,34.907698,-115563760.000000,954068.000
695,34.960011,-119391288.000000,954068.000
