Time (s), TIVA Raw
0.000663, -0.00280325696
0.003161, -0.00255365646
0.005434, -0.0023421701
0.008083, -0.00221491628
0.010293, -0.00210386235
0.012751, -0.00161146954
0.014525, -0.00155113812
0.016789, -0.00148153724
0.020207, -0.00141732429
0.02232, -0.00135693582
0.024164, -0.0012920188
0.025995, -0.00122056168
0.028313, -0.0011607618
0.030256, -0.00121136021
0.032013, -0.00135762337
0.033686, -0.00153168686
0.036011, -0.00232486752
0.039346, -0.00281549664
0.041399, -0.00324826082
0.043256, -0.00340965646
0.045916, -0.0035754519
0.047662, -0.00374014256
0.050107, -0.00389295117
0.052246, -0.00402879202
0.05459, -0.00414482969
0.056653, -0.0042455499
0.059256, -0.00433367444
0.061199, -0.00434089964
0.062913, -0.00397192593
0.064554, -0.00350197195
0.066151, -0.00317320576
0.068207, -0.00301109417
0.070626, -0.00282506551
0.072246, -0.0025678398
0.073825, -0.00237036473
0.075495, -0.00224547809
0.0772, -0.00212706462
0.079184, -0.00201803701
0.081105, -0.00192993495
0.082795, -0.00185147521
0.123816, -0.00177258497
0.176228, -0.00170472357
0.228234, -0.00164811545
0.280464, -0.00158635678
0.332907, -0.0015170786
0.384669, -0.0014545964
0.436715, -0.00139557512
0.488849, -0.00133323227
0.541006, -0.00126259168
0.593114, -0.00119506323
0.645321, -0.00119136238
0.697658, -0.00128705939
0.749506, -0.00143846753
0.801674, -0.00159896793
0.853955, -0.00176790647
0.906057, -0.00196379632
0.958236, -0.00218058354
1.01037, -0.00240155449
1.062485, -0.00261842436
1.11452, -0.00282942387
1.167292, -0.00302159623
1.218707, -0.00319354608
1.270835, -0.00335443229
1.322915, -0.00350827095
1.375429, -0.00365271
1.427526, -0.00378563976
1.479578, -0.00391084048
1.531981, -0.00402515893
1.584172, -0.00412907777
1.635663, -0.0042162924
1.792367, -0.00408965395
1.844261, -0.00365973846
1.89684, -0.00322569929
1.948946, -0.00301123945
2.001047, -0.00287011731
2.052776, -0.00265463185
2.105048, -0.00240849121
2.157265, -0.00224856892
2.209379, -0.00213707261
2.261449, -0.00202384754
2.313462, -0.0019236945
