0.0007,-0.007165
0.0010,-0.007165
0.0012,-0.007165
0.0015,-0.007165
0.0020,-0.007165
0.0035,-0.007165
0.0039,-0.007165
0.0042,-0.007164
0.0045,-0.007164
0.0047,-0.007165
0.0050,-0.007165
0.0052,-0.007165
0.0055,-0.007165
0.0058,-0.007165
0.0060,-0.007165
0.0063,-0.0071660000000000005
0.0065,-0.007165
0.0068,-0.007165
0.0070,-0.007165
0.0073,-0.007165
0.0224,-0.007165
0.0229,-0.007165
0.0233,-0.007165
0.0235,-0.007165
0.0238,-0.007165
0.0240,-0.007165
0.0243,-0.007165
0.0246,-0.007165
0.0249,-0.007165
0.0251,-0.0071660000000000005
0.0254,-0.007165
0.0257,-0.007165
0.0261,-0.007165
0.0266,-0.007165
0.0269,-0.007165
0.0273,-0.007165
0.0275,-0.007165
0.0278,-0.007165
0.0280,-0.007165
0.0282,-0.007165
0.0529,-0.007165
0.1031,-0.0071660000000000005
0.1533,-0.007165
0.2036,-0.007165
0.2537,-0.007165
0.3041,-0.007165
0.3542,-0.007165
0.4045,-0.007165
0.4549,-0.007165
0.5052,-0.007165
0.5556,-0.007165
0.6058,-0.007165
0.6561,-0.007164
0.7063,-0.007165
0.7567,-0.0071660000000000005
0.8067,-0.0071660000000000005
0.8571,-0.0071660000000000005
0.9075,-0.007165
0.9577,-0.007165
1.0080,-0.007165
1.0583,-0.007165
1.1084,-0.007165
1.1587,-0.0071660000000000005
1.2090,-0.0071660000000000005
1.2591,-0.0071660000000000005
1.3096,-0.0071660000000000005
1.3597,-0.007165
1.4100,-0.0071660000000000005
1.4605,-0.0071660000000000005
1.5110,-0.0071660000000000005
1.5609,-0.0071660000000000005
1.6113,-0.0071660000000000005
1.6616,-0.0071660000000000005
1.7119,-0.0071660000000000005
1.7624,-0.0071660000000000005
1.8127,-0.0071660000000000005
1.8626,-0.0071660000000000005
1.9132,-0.0071660000000000005
1.9631,-0.007165
2.0134,-0.007165
2.0637,-0.007165
2.1140,-0.0071660000000000005
2.1643,-0.0071660000000000005
2.2146,-0.0071660000000000005
2.2651,-0.0071660000000000005
2.3151,-0.0071660000000000005
2.3654,-0.0071660000000000005
2.4160,-0.0071660000000000005
2.4661,-0.0071660000000000005
2.5166,-0.0071660000000000005
2.5666,-0.007165
2.6168,-0.007165
2.6671,-0.0071660000000000005
2.7173,-0.0071660000000000005
2.7677,-0.0071660000000000005
2.8180,-0.0071660000000000005
2.8684,-0.0071660000000000005
2.9186,-0.0071660000000000005
2.9687,-0.0071660000000000005
3.0190,-0.0071660000000000005
3.0694,-0.0071660000000000005
3.1197,-0.0071660000000000005
3.1700,-0.0071660000000000005
3.2204,-0.0071660000000000005
3.2704,-0.0071660000000000005
3.3208,-0.0071660000000000005
3.3712,-0.0071660000000000005
3.4213,-0.0071660000000000005
3.4716,-0.0071660000000000005
3.5220,-0.0071660000000000005
3.5720,-0.0071660000000000005
3.6223,-0.0071660000000000005
3.6726,-0.0071660000000000005
3.7232,-0.0071660000000000005
3.7733,-0.007167000000000001
3.8234,-0.0071660000000000005
3.8741,-0.0071660000000000005
3.9240,-0.0071660000000000005
