Time (s), TIVA Raw
0.000651, -0.004921362852
0.002479, -0.004919951898
0.004263, -0.004917745828
0.006008, -0.004916541511
0.008034, -0.004916530452
0.010111, -0.004914983292
0.011957, -0.004913742887
0.013916, -0.004914521123
0.016436, -0.004912570585
0.01847, -0.004909831914
0.020815, -0.004909508862
0.022838, -0.004910020507
0.024832, -0.004909492563
0.026742, -0.004908976844
0.029152, -0.004908255651
0.03206, -0.004906351096
0.034068, -0.004906894174
0.036035, -0.004908582196
0.038052, -0.00490906823
0.040414, -0.00490919454
0.042952, -0.004909246927
0.045069, -0.004905677633
0.047082, -0.004903210211
0.049078, -0.004905125243
0.051113, -0.004908562405
0.053535, -0.004911818542
0.055313, -0.004913145094
0.056971, -0.004913713783
0.059391, -0.004911671276
0.061761, -0.004908752162
0.064356, -0.00490692677
0.066318, -0.004905745154
0.068496, -0.004912450677
0.070662, -0.004910679418
0.072802, -0.004898050102
0.074932, -0.004887710093
0.077247, -0.00488861755
0.079482, -0.004900525673
0.081568, -0.004906897084
0.083486, -0.004909614218
0.111608, -0.004908528645
0.164228, -0.004907455295
0.216018, -0.004907769617
0.268492, -0.004900844651
0.320199, -0.004892040743
0.372303, -0.00488977239
0.424331, -0.004890350974
0.476618, -0.004890755517
0.528686, -0.004891267163
0.581027, -0.004892586148
0.63298, -0.004893080331
0.685322, -0.004902851651
0.737302, -0.00490164035
0.789381, -0.004889464472
0.841361, -0.004887632094
0.893605, -0.004887363175
0.945858, -0.004889448755
0.99784, -0.004891253775
1.049922, -0.004892564612
1.102139, -0.004893368459
1.154243, -0.004893483128
1.206367, -0.004896507598
1.258641, -0.004895729362
1.310692, -0.004894105368
1.362855, -0.004898934858
1.414837, -0.004903292866
1.467037, -0.004904900561
1.519245, -0.004905481474
1.571428, -0.004907162511
1.62373, -0.004907461698
1.675939, -0.004913167213
1.727985, -0.004913119483
1.779869, -0.004905014066
1.832124, -0.004904406378
1.88442, -0.004902012879
1.936571, -0.004846723168
1.988594, -0.004718221317
2.040557, -0.004545154225
2.092899, -0.004367583315
2.144852, -0.004225778102
2.197201, -0.004112704191
2.249178, -0.003992767015
2.301741, -0.003865027684
2.353767, -0.003827140026
2.405762, -0.003920300806
2.457922, -0.004067387781
2.510119, -0.004206801823
2.561787, -0.004335098784
2.61432, -0.004451015266
2.666435, -0.004546549753
2.718605, -0.004625130096
2.770692, -0.004674713709
2.822906, -0.00470148254
2.874902, -0.004722070298
2.927083, -0.004744298931
2.979325, -0.004780809977
3.0314, -0.004824607458
3.083145, -0.004857280583
3.135608, -0.004879429762
3.187545, -0.004891234566
3.239673, -0.004900728818
3.291808, -0.004909479758
3.343928, -0.004911568831
3.39613, -0.00491249375
3.448126, -0.004911026335
3.500359, -0.004911049036
3.552498, -0.00491568062
3.604641, -0.004919682979
3.656803, -0.004921738291
3.708992, -0.004922109074
3.760993, -0.004921692307
3.813181, -0.004920875072
3.91762, -0.00491624698
3.969951, -0.004913607263
4.021668, -0.004909453564
4.073914, -0.004907827824
4.12602, -0.004907280672
4.178031, -0.004905602546
4.230289, -0.004903589725
4.282343, -0.004902953515
4.334362, -0.004901476787
4.386736, -0.004900863278
4.43864, -0.004901712528
4.491034, -0.004901620559
