Time (s), TIVA Raw
0.000744, -0.004866951786
0.002586, -0.004899996566
0.004629, -0.004921717919
0.006696, -0.004935676698
0.008771, -0.004965222324
0.010639, -0.005015691277
0.012738, -0.005051321932
0.014712, -0.005071747
0.016901, -0.005088330363
0.019039, -0.00510889804
0.020946, -0.005117518595
0.022622, -0.005115453387
0.025155, -0.005119464477
0.028078, -0.005125296302
0.030155, -0.005129869678
0.03195, -0.005132360384
0.033753, -0.005133885425
0.035979, -0.005134782987
0.052283, -0.005135248066
0.054425, -0.005140274297
0.05702, -0.005138863926
0.059436, -0.005131158396
0.061704, -0.005125995376
0.064003, -0.005070074694
0.066418, -0.004943864769
0.068771, -0.004770452797
0.071244, -0.004587046278
0.073823, -0.004439974728
0.075861, -0.004321425222
0.078389, -0.004200300027
0.080893, -0.004069651477
0.083185, -0.00401928497
0.085601, -0.004104260006
0.087579, -0.00425440172
0.089436, -0.004403831554
0.091157, -0.004533916363
0.092887, -0.004645464069
0.094917, -0.004740675795
0.096841, -0.004817355075
0.098842, -0.004867223324
0.106339, -0.004898138577
0.158444, -0.004920404172
0.210648, -0.004944963148
0.262864, -0.004983388935
0.315021, -0.005026813597
0.366997, -0.005056572845
0.419303, -0.005072652712
0.47153, -0.005086723832
0.523448, -0.005098421825
0.575692, -0.005107578472
0.627797, -0.005116039538
0.680088, -0.005120512797
0.732234, -0.005122000584
0.784457, -0.005124480231
0.836489, -0.005127656623
0.888373, -0.005130061181
0.940845, -0.005130387726
0.992952, -0.005129983765
1.045089, -0.005129391793
1.096969, -0.005128273042
1.149006, -0.005126948236
1.201231, -0.005109026097
1.253671, -0.005041100085
1.305509, -0.004899988417
1.357645, -0.004712965456
1.410038, -0.004539252841
1.462059, -0.004403961357
1.514301, -0.004284390016
1.566199, -0.004161396355
1.618468, -0.004047995317
1.670705, -0.004038450716
1.722812, -0.004153626214
1.774887, -0.004302845628
1.826888, -0.004444840015
1.879134, -0.004567686701
1.931115, -0.004673112417
1.983169, -0.004764292971
2.035255, -0.004834719293
2.087623, -0.00487740821
2.140035, -0.0049036782
2.191954, -0.00492356543
2.244298, -0.004952225136
2.296137, -0.004994842457
2.348316, -0.005036170478
2.400467, -0.005060917465
2.452689, -0.005073314533
2.504643, -0.00508561905
2.556793, -0.005097013782
2.608759, -0.005105467862
2.661212, -0.00511295686
2.713414, -0.005118571571
2.817485, -0.005126933102
2.869605, -0.005131188664
2.921915, -0.00513377192
2.97393, -0.00513431849
3.025999, -0.005133437226
3.07811, -0.005132072838
3.130517, -0.005129094934
3.18267, -0.005126284086
3.234438, -0.005094162189
3.286845, -0.005013299524
3.339006, -0.004860976478
3.391105, -0.004662410938
3.443267, -0.004499177157
3.495167, -0.004375368007
3.547234, -0.00425912498
3.599471, -0.004135272757
3.651483, -0.004035528109
3.703601, -0.004059491039
3.755807, -0.004198484821
3.808009, -0.004345645721
3.860034, -0.004474402522
3.912372, -0.004590125463
3.964653, -0.004691750219
4.016523, -0.004780086747
4.068837, -0.004843711213
4.120766, -0.00487996731
4.173197, -0.004907199182
4.225133, -0.004926097463
4.277358, -0.004963544197
4.329378, -0.00500883325
4.381487, -0.005037950468
4.433633, -0.005062877317
4.485956, -0.005082480493
4.538097, -0.005098427646
4.590243, -0.00510970538
4.642193, -0.005117449909
4.695014, -0.005123234005
4.746335, -0.005124846939
4.798567, -0.005119969137
4.850705, -0.005119648995
4.902805, -0.005125149619
4.954972, -0.005127888289
5.00701, -0.005129394704
5.059253, -0.005130642094
5.111369, -0.005130504142
5.163537, -0.005128859775
5.215556, -0.005126714823
5.267878, -0.00508184603
5.319844, -0.004976705532
5.372201, -0.004815390857
5.424886, -0.004625137663
5.476542, -0.00447179802
5.528646, -0.004354761622
5.580703, -0.004237723188
5.632834, -0.004111149174
5.68492, -0.004038849438
5.736869, -0.004094815231
5.789328, -0.004234972294
5.841164, -0.004382150364
5.893606, -0.004521131341
5.94555, -0.004634043435
5.997741, -0.004720892466
6.049801, -0.00479860435
6.101968, -0.004856665328
6.153958, -0.004889702541
6.206275, -0.004913591547
6.258372, -0.004938466591
6.31071, -0.004974659532
6.362791, -0.005018643569
6.41494, -0.005067599705
6.466851, -0.005082616699
6.571316, -0.005087649915
6.623145, -0.005099240225
6.675246, -0.005108108744
6.727531, -0.00511547667
6.779818, -0.005120824208
6.832452, -0.005123598967
6.884058, -0.005126745091
6.936208, -0.005135769025
6.988313, -0.005130791687
7.040218, -0.005119688576
7.092626, -0.00512085855
7.145057, -0.005121146678
7.196948, -0.005121214199
7.249077, -0.0051166513
7.301142, -0.005060642143
7.3533, -0.004933837336
7.405157, -0.004774320696
7.457578, -0.004592074838
7.509448, -0.004426866653
7.562017, -0.004301651788
7.613873, -0.004183291167
7.665886, -0.004066030087
7.718252, -0.004030662531
7.770442, -0.004123413237
7.822337, -0.004270615755
7.87445, -0.004414767027
7.926745, -0.004555247724
7.978897, -0.004660054692
8.030992, -0.004735751136
8.083041, -0.00481358089
8.135179, -0.004865792871
8.187588, -0.004896576284
8.239655, -0.004918676568
8.291859, -0.004944404354
8.343881, -0.004983820836
8.395821, -0.005031504552
8.448006, -0.005060622934
8.50007, -0.005069528124
8.552339, -0.005080389092
8.604351, -0.005092145875
8.656966, -0.00510181475
8.709006, -0.005109866615
8.761073, -0.005116653047
8.813119, -0.005122137954
8.864953, -0.005125338212
8.9172, -0.005142557784
8.969279, -0.005141947768
9.021402, -0.005123534356
9.073713, -0.005123008159
9.125746, -0.005124166491
9.177844, -0.005123676965
9.230173, -0.005123153096
9.282258, -0.005106395111
9.334459, -0.005038409145
9.386595, -0.004897328327
9.438825, -0.004713241942
9.595149, -0.004284630704
9.647027, -0.004162416444
9.699074, -0.004046793329
9.751553, -0.004038837214
9.803558, -0.004151564499
9.855594, -0.004297995474
9.907662, -0.004441896454
9.959981, -0.004565036506
10.012277, -0.00466995989
10.064331, -0.004759518488
10.116257, -0.004829578684
10.168315, -0.004875071463
10.220562, -0.004902592627
10.272692, -0.004924318055
10.324733, -0.004951255978
10.376978, -0.004990102025
10.428998, -0.005032595363
10.481621, -0.005059246323
10.533466, -0.005077217356
10.585517, -0.00509262376
10.637793, -0.005101686111
10.689788, -0.005108294427
10.742275, -0.00511601218
10.794348, -0.005123272422
10.846103, -0.0051249424
11.002785, -0.005129541969
11.054881, -0.005129852798
11.106873, -0.005130131613
11.159273, -0.005130522768
11.21136, -0.005129221827
11.263476, -0.005132313818
11.315342, -0.005099021946
11.36754, -0.005008738372
11.419807, -0.004851124832
11.471901, -0.004644599394
11.524308, -0.004468930129
11.576084, -0.004336627899
11.628367, -0.004213065549
11.680804, -0.004086219706
11.732367, -0.003995549923
11.784926, -0.00402725389
11.836808, -0.004157241201
11.888866, -0.004297385458
11.940947, -0.004430634726
11.993334, -0.004560298694
12.045249, -0.004668209003
12.09775, -0.004741788725
12.149657, -0.004796031571
12.201941, -0.004830190446
12.253732, -0.004854202271
12.306269, -0.004863679933
12.358302, -0.004886645475
12.410374, -0.004950449802
12.46261, -0.005012543406
12.514426, -0.005031440523
12.566744, -0.005030584289
12.618716, -0.00503621588
12.671103, -0.005042635603
12.723239, -0.005047917948
12.775469, -0.005054022768
12.827314, -0.005058943643
12.879553, -0.005060004769
12.931468, -0.005062291748
12.98389, -0.005064404104
13.035841, -0.005065493751
13.088101, -0.005065959413
13.140254, -0.005066320882
13.192289, -0.005080864648
13.244699, -0.005102918949
13.296602, -0.005114770029
13.348667, -0.005067242892
13.400999, -0.00494421809
13.453055, -0.004770784872
13.505459, -0.004578897788
13.557323, -0.004424700164
13.609555, -0.004305922776
13.66167, -0.004185736761
13.713553, -0.004058092309
13.765753, -0.003986996599
13.817875, -0.00405802246
13.869996, -0.004197212402
13.922341, -0.004324582114
13.974153, -0.004454031587
14.026519, -0.004565642448
14.078503, -0.004660633276
14.131005, -0.004743608588
14.182695, -0.004802655894
14.234777, -0.004833347048
14.287013, -0.004855703446
14.339049, -0.004887745599
14.391176, -0.004921414657
14.443311, -0.004972869065
14.495598, -0.005029262393
14.547613, -0.005057743983
14.59972, -0.005074657383
14.652178, -0.005088166799
14.704274, -0.005097676185
14.756549, -0.005087582977
14.808397, -0.005083646975
14.860496, -0.005084281438
14.912679, -0.005074075307
14.96484, -0.005069412873
15.01705, -0.005064975703
