Time (s), TIVA Raw
0.000851, -0.004278623383
0.002862, -0.004153250484
0.004778, -0.004049899871
0.006539, -0.004078107886
0.008773, -0.004225711164
0.011507, -0.004383659107
0.01386, -0.004530917213
0.015643, -0.004666237801
0.018045, -0.004784130724
0.020234, -0.004879695189
0.022302, -0.004946776899
0.024186, -0.004987902357
0.025885, -0.005016583018
0.027583, -0.005043027923
0.030047, -0.00507323246
0.032111, -0.005117300316
0.034326, -0.005171119701
0.036479, -0.005205270718
0.040732, -0.005117396941
0.042547, -0.004943563836
0.045019, -0.004767677747
0.046837, -0.004584895505
0.04936, -0.004439544864
0.05165, -0.004326785565
0.053652, -0.004200476687
0.055474, -0.00406289706
0.057261, -0.004034266167
0.05977, -0.004148275766
0.061778, -0.004315003171
0.063535, -0.004477623734
0.065355, -0.004623903369
0.074347, -0.004936506157
0.076587, -0.004980651429
0.078989, -0.00500945258
0.081253, -0.005029661115
0.083418, -0.005051222979
0.085426, -0.005097076064
0.087245, -0.005157963606
0.096702, -0.005204482586
0.148981, -0.005154858227
0.201586, -0.005024422426
0.253377, -0.004854773288
0.357449, -0.004497704795
0.409587, -0.004369642993
0.46172, -0.004247965699
0.513895, -0.004119221121
0.566136, -0.004036058963
0.618044, -0.004057901097
0.670368, -0.004164755228
0.722443, -0.004306450719
0.77468, -0.00444089761
0.827081, -0.004556652566
0.878778, -0.004658020916
0.931222, -0.004744464532
0.983048, -0.004805845383
1.087327, -0.004867679672
1.139488, -0.00488015794
1.191581, -0.004925183603
1.243925, -0.004980810918
1.296205, -0.005019545206
1.348078, -0.005026721628
1.400527, -0.004931406584
1.452218, -0.004763685865
1.504742, -0.004587165313
1.556952, -0.004424014478
1.609304, -0.004292441008
1.660815, -0.004171975888
1.713009, -0.004057424085
1.765371, -0.00394604489
1.817292, -0.003938619047
1.869486, -0.004067437258
1.921843, -0.004227073223
1.973937, -0.004364318447
2.025754, -0.00446211081
2.078223, -0.004545968259
2.130116, -0.004627250019
2.182513, -0.004698827979
2.234315, -0.004745667684
2.286716, -0.004763487377
2.338835, -0.004771190579
2.390669, -0.004795767309
2.44318, -0.004845691728
2.495201, -0.004897951731
2.547351, -0.004937010235
2.599797, -0.004872527497
2.651406, -0.004727591877
2.703743, -0.004581625108
2.755764, -0.004402676714
2.808113, -0.004245661839
2.860064, -0.004131119349
2.912283, -0.004019511107
2.964448, -0.003900607408
3.016736, -0.00384935207
3.068591, -0.003931158572
3.120582, -0.004079657956
3.173009, -0.004229092156
3.224841, -0.004369440721
3.277145, -0.004486350808
3.329062, -0.004580390523
3.381374, -0.004660118138
3.433324, -0.004715595569
3.485699, -0.004752856912
3.537998, -0.004770086089
3.589956, -0.004789847299
3.64213, -0.004841376795
3.694309, -0.004897560575
3.746523, -0.004942818778
3.798342, -0.004922923981
3.85047, -0.004810284881
3.90283, -0.004644102301
3.954772, -0.004455909948
4.007128, -0.00429552776
4.059049, -0.004176021321
4.111018, -0.0040668773
4.163417, -0.003949871752
4.215289, -0.003857268603
4.267479, -0.003886938212
4.319734, -0.004024953523
4.372, -0.004176887451
4.424295, -0.004320094013
4.476242, -0.00444164587
4.528465, -0.004540921946
4.580507, -0.004628204333
4.632727, -0.004696679243
4.684767, -0.004737867275
4.737019, -0.004756464623
4.788804, -0.004769322986
4.841163, -0.004804829368
4.89315, -0.004858869361
4.945393, -0.004913371522
4.997404, -0.004943134845
5.049488, -0.004856271262
5.101895, -0.004696551187
5.153744, -0.004534383188
5.205945, -0.004364341439
5.258024, -0.00422919984
5.310265, -0.004116820055
5.362534, -0.004003037175
5.41476, -0.003887347411
5.466511, -0.003864041355
5.51889, -0.003966429213
5.570819, -0.004114644835
5.622966, -0.004261928261
5.675096, -0.004409830726
5.727252, -0.004556321073
5.77937, -0.004674781812
5.831618, -0.00476389192
5.883744, -0.004801270552
5.935794, -0.004799795861
5.988346, -0.00479558541
6.040254, -0.004797750153
6.092219, -0.004832731793
6.144787, -0.004885634407
6.196662, -0.004927598056
6.248876, -0.004883417278
6.300722, -0.004759586882
6.353022, -0.004602223635
6.405101, -0.004419882316
6.457203, -0.004273603845
6.509201, -0.004154786875
6.561424, -0.004036618047
6.613835, -0.003915424459
6.665573, -0.003843479499
6.717977, -0.003901376622
6.769977, -0.004048141418
6.822237, -0.004199296818
6.874352, -0.004340366868
6.926294, -0.004463556397
6.978902, -0.004565351992
7.030608, -0.00464993238
7.083104, -0.004707940971
7.13509, -0.004742904275
7.187359, -0.0047593817
7.239161, -0.004772204557
7.29143, -0.004815967404
7.343676, -0.004885016242
7.395737, -0.004930190626
7.499761, -0.004828948295
7.552159, -0.004660755512
7.604616, -0.00448472565
7.656404, -0.00432423607
7.708876, -0.004198489478
7.760483, -0.004087756097
7.81269, -0.003974934225
7.864769, -0.003870609507
7.916909, -0.003862222657
7.969074, -0.003976665321
8.02114, -0.004131341702
8.073453, -0.004277027911
8.125625, -0.00440166099
8.178174, -0.004509022692
8.229817, -0.004600620305
8.281845, -0.00467141741
8.334149, -0.004733415844
8.386338, -0.004759900621
8.438669, -0.004757997231
8.490585, -0.00479032984
8.542571, -0.004857314343
8.594598, -0.004913758603
8.647004, -0.004943739623
8.699094, -0.00487277779
8.751043, -0.004724968458
8.803459, -0.004565994896
8.855624, -0.004388240923
8.907716, -0.004246952012
8.959569, -0.004132697941
9.011789, -0.004018801264
9.06374, -0.00389789755
9.115974, -0.003839633428
9.168117, -0.003915925918
9.220422, -0.004066817637
9.272569, -0.004218269314
9.324708, -0.004354537232
9.376883, -0.004468113766
9.428893, -0.004562525137
9.481105, -0.004643371794
9.533068, -0.004700736026
9.585207, -0.004736707779
9.637413, -0.004759457661
9.689441, -0.004773593973
9.741576, -0.004814059648
9.794146, -0.004872030986
9.84601, -0.004917741171
9.898827, -0.00489840284
9.950114, -0.004790087696
10.002174, -0.004629478499
10.054811, -0.004449572589
10.106691, -0.004293923266
10.158776, -0.004169850436
10.210976, -0.004056908365
10.263182, -0.003937065776
10.315415, -0.003842292063
10.367356, -0.003871390654
10.419389, -0.004007546231
10.47172, -0.004161750549
10.523749, -0.004305792099
10.575903, -0.004426919913
10.628169, -0.004528229765
10.680264, -0.004619237152
10.784409, -0.004805435892
10.836421, -0.004848572426
10.888491, -0.004865543742
10.940624, -0.004897448234
10.992806, -0.004954989417
11.045002, -0.004988265573
11.097093, -0.004986306885
11.149124, -0.004878019972
11.201487, -0.004700876307
11.253701, -0.004530376464
11.306163, -0.004357118451
11.357705, -0.004221677664
11.410193, -0.004108346184
11.462392, -0.003992775455
11.514597, -0.003875729162
11.566261, -0.003849613713
11.618703, -0.003952750121
11.670606, -0.004103062092
11.72259, -0.004250919155
11.774857, -0.004379728925
11.827238, -0.004489699204
11.879459, -0.004582481051
11.931114, -0.004656476085
11.98347, -0.004708766937
12.035498, -0.004742880119
12.087676, -0.004762139579
12.13965, -0.004781443859
12.192103, -0.004827930825
12.244339, -0.004888243857
12.296079, -0.004963905085
12.348275, -0.004960292717
12.400543, -0.004850874248
12.452746, -0.004697010445
12.504972, -0.004515012261
12.55686, -0.004365894711
12.609047, -0.004245200835
12.661251, -0.004127132415
12.713325, -0.004001128837
12.765417, -0.003921936732
12.818058, -0.003978531749
12.869653, -0.004128088185
12.922034, -0.004284527968
12.974217, -0.004429799446
13.026352, -0.004554581246
13.078225, -0.004659823899
13.130557, -0.004746386549
13.182317, -0.004807494988
13.234498, -0.004847960663
13.286621, -0.004871834244
13.338885, -0.004890804994
13.391021, -0.004935627803
13.443179, -0.004995314521
13.495265, -0.005048387684
13.547669, -0.005060635158
13.599489, -0.004962955136
13.651659, -0.004791415122
13.703827, -0.004611325858
13.756058, -0.004440546618
13.808351, -0.004302407906
13.860516, -0.004184341815
13.912414, -0.004071259173
13.96471, -0.003956476576
14.016698, -0.003944079508
14.068665, -0.004066836846
14.121031, -0.004226364836
14.173299, -0.00437915267
14.225403, -0.004510113504
14.277524, -0.004620514519
14.329416, -0.004713762319
14.381485, -0.004789142113
14.433878, -0.004852742422
14.485982, -0.004879728076
14.538204, -0.004879804619
14.590149, -0.004912889563
14.642241, -0.004970407463
14.694201, -0.005026710569
14.746706, -0.005069631734
14.798525, -0.004999692901
14.850852, -0.004848261597
14.903033, -0.004683993175
14.955266, -0.004500366631
15.007321, -0.004348993825
15.059513, -0.004225092416
15.111632, -0.004107701243
15.164038, -0.003985598451
15.215731, -0.003932497348
15.268103, -0.00401438534
15.319983, -0.004166978179
15.372242, -0.004321745364
15.42452, -0.004476424074
15.47658, -0.004593169142
15.529051, -0.004675664823
15.580795, -0.00475934532
15.632934, -0.004819699971
15.685069, -0.004854985455
15.737236, -0.004876055464
15.789415, -0.004894586746
15.841468, -0.004940161598
15.893678, -0.005001976388
15.945682, -0.005060462863
15.997623, -0.005037505762
16.049877, -0.004913118319
16.102245, -0.004746411869
16.154198, -0.004560649395
16.20615, -0.004402004997
16.25824, -0.004275330866
16.310416, -0.004156935902
16.362565, -0.004031765857
16.414794, -0.00393723778
16.467138, -0.003961756884
16.519143, -0.004091491574
16.571397, -0.004250636266
16.623543, -0.004404950014
16.675578, -0.004534486798
16.727699, -0.004642415443
16.779702, -0.00473311753
16.83196, -0.00480101211
16.884261, -0.004845659132
16.936194, -0.004878678883
16.988551, -0.004890257842
17.04033, -0.004920093925
17.092694, -0.004981745151
17.144913, -0.005035024369
17.196735, -0.005066721933
17.24899, -0.004979024525
17.301242, -0.004809670791
17.353189, -0.004639454128
17.405325, -0.004461713543
17.457444, -0.004320998269
17.509552, -0.004203328863
17.562079, -0.004081634979
17.6138, -0.003958553716
17.718077, -0.004037386098
17.770286, -0.004194822977
17.82261, -0.004347853828
17.874783, -0.004483133089
17.926724, -0.004597241059
17.978793, -0.004691046779
18.030846, -0.004769197549
18.083217, -0.004824851058
18.135419, -0.004860047484
18.187456, -0.004876734165
18.239686, -0.004902869696
18.291735, -0.004957307829
18.343724, -0.005008585285
18.395933, -0.005051647895
18.44799, -0.005007076543
18.5001, -0.004876430321
18.604362, -0.004522136587
18.708545, -0.004245162127
18.760908, -0.004129489535
18.812926, -0.004006063391
18.865017, -0.003924619523
18.917448, -0.003978160676
18.969396, -0.004126863205
19.021554, -0.004283075396
19.074112, -0.00442909688
19.125968, -0.004552424361
19.178017, -0.004654073855
19.23003, -0.004742050369
19.282105, -0.004808954254
19.334466, -0.004849719116
19.386632, -0.004870169796
19.438674, -0.004883622751
19.490709, -0.004925670219
19.542668, -0.004986693966
19.595178, -0.005036696675
19.647057, -0.005046159495
19.699337, -0.004945957917
19.751404, -0.004772960674
19.803663, -0.004594916827
19.855841, -0.004423790379
19.907976, -0.004286988406
19.959849, -0.004171958135
20.01211, -0.004050303251
20.064152, -0.003934840788
20.116489, -0.003933869011
20.168872, -0.004058775958
20.220628, -0.004217128153
20.272721, -0.004370997776
20.324917, -0.004505433899
20.377146, -0.004617898958
20.429076, -0.004710410722
20.481251, -0.004783719778
20.53348, -0.004832354025
20.585622, -0.004865336814
20.637859, -0.004881569766
20.689863, -0.004905138048
20.741816, -0.004955774639
20.794337, -0.005012488691
20.846527, -0.00505435688
20.898407, -0.004984562984
20.950571, -0.004834395659
21.002631, -0.004668656911
21.106843, -0.004334050173
21.15923, -0.004215092631
21.211295, -0.004095498298
21.263071, -0.0039714374
21.315464, -0.003919651208
21.367746, -0.004000856716
21.419505, -0.004151198082
21.471617, -0.004305843031
21.523779, -0.00444646721
21.575948, -0.004567781871
21.628084, -0.004669693008
21.680224, -0.004750922089
21.732273, -0.004807962105
21.784549, -0.004845315998
21.836775, -0.004867063544
21.888879, -0.004880768538
21.941145, -0.004923873348
21.992989, -0.004986519925
22.045501, -0.005036006914
22.097344, -0.005018509692
22.149521, -0.004906351678
22.201739, -0.004738488351
22.253756, -0.004552610917
22.305944, -0.004393974377
22.358312, -0.004266905016
22.410303, -0.004148693115
22.462659, -0.00402509264
22.514502, -0.003923671029
22.566486, -0.003947057994
22.618856, -0.004085928958
22.670758, -0.004245330929
22.723246, -0.00439712574
22.775265, -0.004529019352
22.827475, -0.004640736152
22.87946, -0.004731160298
22.931699, -0.00479658047
22.983938, -0.004840215261
23.035888, -0.004867388052
23.088151, -0.004877350002
23.140158, -0.004908147384
23.192316, -0.004966182751
23.244517, -0.00501878385
23.296437, -0.005051654298
