Timestamp,Elapsed_Time,Vdif,Va,Vb,Temperatura_C,Compensacion,Iexc
2025-12-04 14:33:37,0.049,0.0008595209801569581,0.0,0.00000000,30.327905654907227,0.000000,0.000000
2025-12-04 14:33:37,0.101,0.0008583206217736006,0.0,0.00000000,30.325647354125977,0.000000,0.000000
2025-12-04 14:33:37,0.153,0.0008576523396186531,0.0,0.00000000,30.325403213500977,0.000000,0.000000
2025-12-04 14:33:37,0.205,0.0008572670049034059,0.0,0.00000000,30.325403213500977,0.000000,0.000000
2025-12-04 14:33:37,0.257,0.0008569366182200611,0.0,0.00000000,30.32329750061035,0.000000,0.000000
2025-12-04 14:33:37,0.309,0.0008570515783503652,0.0,0.00000000,30.32329750061035,0.000000,0.000000
2025-12-04 14:33:37,0.361,0.0008567016338929534,0.0,0.00000000,30.32476234436035,0.000000,0.000000
2025-12-04 14:33:37,0.414,0.000856389757245779,0.0,0.00000000,30.32476234436035,0.000000,0.000000
2025-12-04 14:33:37,0.466,0.0008561606518924236,0.0,0.00000000,30.32537269592285,0.000000,0.000000
2025-12-04 14:33:37,0.518,0.0008559105917811394,0.0,0.00000000,30.32537269592285,0.000000,0.000000
2025-12-04 14:33:37,0.570,0.0008559769485145807,0.0,0.00000000,30.325464248657227,0.000000,0.000000
2025-12-04 14:33:38,0.622,0.0008560532005503774,0.0,0.00000000,30.325464248657227,0.000000,0.000000
2025-12-04 14:33:38,0.674,0.0008557240944355726,0.0,0.00000000,30.32451820373535,0.000000,0.000000
2025-12-04 14:33:38,0.726,0.0008556279353797436,0.0,0.00000000,30.32451820373535,0.000000,0.000000
2025-12-04 14:33:38,0.778,0.0008559719426557422,0.0,0.00000000,30.324731826782227,0.000000,0.000000
2025-12-04 14:33:38,0.831,0.0008558686822652817,0.0,0.00000000,30.324731826782227,0.000000,0.000000
2025-12-04 14:33:38,0.883,0.0008557474939152598,0.0,0.00000000,30.324975967407227,0.000000,0.000000
2025-12-04 14:33:38,0.935,0.0008550929487682879,0.0,0.00000000,30.324975967407227,0.000000,0.000000
2025-12-04 14:33:38,0.987,0.0008546524913981557,0.0,0.00000000,30.3242130279541,0.000000,0.000000
2025-12-04 14:33:38,1.039,0.0008553953957743943,0.0,0.00000000,30.3242130279541,0.000000,0.000000
2025-12-04 14:33:38,1.091,0.0008558323606848717,0.0,0.00000000,30.3253116607666,0.000000,0.000000
2025-12-04 14:33:38,1.143,0.0008558803237974644,0.0,0.00000000,30.3253116607666,0.000000,0.000000
2025-12-04 14:33:38,1.195,0.0008561187423765659,0.0,0.00000000,30.32451820373535,0.000000,0.000000
2025-12-04 14:33:38,1.248,0.00085613620467484,0.0,0.00000000,30.32451820373535,0.000000,0.000000
2025-12-04 14:33:38,1.300,0.0008556466782465577,0.0,0.00000000,30.324792861938477,0.000000,0.000000
2025-12-04 14:33:38,1.352,0.000855575199238956,0.0,0.00000000,30.322778701782227,0.000000,0.000000
2025-12-04 14:33:38,1.404,0.0008554109372198582,0.0,0.00000000,30.322778701782227,0.000000,0.000000
2025-12-04 14:33:38,1.456,0.0008541819406673312,0.0,0.00000000,30.32586097717285,0.000000,0.000000
2025-12-04 14:33:38,1.508,0.000854477402754128,0.0,0.00000000,30.32586097717285,0.000000,0.000000
2025-12-04 14:33:38,1.560,0.0008556409738957882,0.0,0.00000000,30.3238468170166,0.000000,0.000000
2025-12-04 14:33:39,1.613,0.0008557504042983055,0.0,0.00000000,30.3238468170166,0.000000,0.000000
2025-12-04 14:33:39,1.665,0.0008560172864235938,0.0,0.00000000,30.324121475219727,0.000000,0.000000
2025-12-04 14:33:39,1.717,0.0008559605339542031,0.0,0.00000000,30.324121475219727,0.000000,0.000000
2025-12-04 14:33:39,1.769,0.0008555339300073683,0.0,0.00000000,30.3231143951416,0.000000,0.000000
2025-12-04 14:33:39,1.821,0.0008553665829822421,0.0,0.00000000,30.3231143951416,0.000000,0.000000
2025-12-04 14:33:39,1.873,0.0008549870690330863,0.0,0.00000000,30.323633193969727,0.000000,0.000000
2025-12-04 14:33:39,1.925,0.0008546160534024239,0.0,0.00000000,30.323633193969727,0.000000,0.000000
2025-12-04 14:33:39,1.977,0.0008547942852601409,0.0,0.00000000,30.324304580688477,0.000000,0.000000
2025-12-04 14:33:39,2.030,0.0008551724022254348,0.0,0.00000000,30.324304580688477,0.000000,0.000000
2025-12-04 14:33:39,2.082,0.0008556299144402146,0.0,0.00000000,30.324609756469727,0.000000,0.000000
2025-12-04 14:33:39,2.134,0.000855686841532588,0.0,0.00000000,30.324609756469727,0.000000,0.000000
2025-12-04 14:33:39,2.186,0.0008553860243409872,0.0,0.00000000,30.325708389282227,0.000000,0.000000
2025-12-04 14:33:39,2.238,0.0008554199011996388,0.0,0.00000000,30.325708389282227,0.000000,0.000000
2025-12-04 14:33:39,2.290,0.0008552221697755158,0.0,0.00000000,30.324060440063477,0.000000,0.000000
2025-12-04 14:33:39,2.342,0.0008542326395399868,0.0,0.00000000,30.324060440063477,0.000000,0.000000
2025-12-04 14:33:39,2.394,0.0008533403160981834,0.0,0.00000000,30.3251895904541,0.000000,0.000000
2025-12-04 14:33:39,2.447,0.0008529672049917281,0.0,0.00000000,30.324731826782227,0.000000,0.000000
2025-12-04 14:33:39,2.499,0.0008527627214789391,0.0,0.00000000,30.324731826782227,0.000000,0.000000
2025-12-04 14:33:39,2.551,0.0008529243059456348,0.0,0.00000000,30.32695960998535,0.000000,0.000000
2025-12-04 14:33:39,2.603,0.000853008939884603,0.0,0.00000000,30.32695960998535,0.000000,0.000000
