Timestamp,Elapsed_Time,Vdif,Va,Vb,Temperatura_C,Compensacion,Iexc
2025-12-04 12:44:48,0.026,-0.0067085,0.0,0.00000000,30.30,0.000000,0.000000
2025-12-04 12:44:48,0.079,-0.0067088,0.0,0.00000000,30.30,0.000000,0.000000
2025-12-04 12:44:48,0.131,-0.0067090,0.0,0.00000000,30.29,0.000000,0.000000
2025-12-04 12:44:48,0.183,-0.0067092,0.0,0.00000000,30.29,0.000000,0.000000
2025-12-04 12:44:48,0.235,-0.0067089,0.0,0.00000000,30.30,0.000000,0.000000
2025-12-04 12:44:48,0.287,-0.0067085,0.0,0.00000000,30.29,0.000000,0.000000
2025-12-04 12:44:48,0.340,-0.0067085,0.0,0.00000000,30.29,0.000000,0.000000
2025-12-04 12:44:48,0.391,-0.0067083,0.0,0.00000000,30.30,0.000000,0.000000
2025-12-04 12:44:48,0.444,-0.0067079,0.0,0.00000000,30.30,0.000000,0.000000
2025-12-04 12:44:48,0.496,-0.0067076,0.0,0.00000000,30.30,0.000000,0.000000
2025-12-04 12:44:48,0.548,-0.0067078,0.0,0.00000000,30.30,0.000000,0.000000
2025-12-04 12:44:48,0.600,-0.0067080,0.0,0.00000000,30.30,0.000000,0.000000
2025-12-04 12:44:48,0.652,-0.0067079,0.0,0.00000000,30.30,0.000000,0.000000
2025-12-04 12:44:48,0.704,-0.0067080,0.0,0.00000000,30.29,0.000000,0.000000
2025-12-04 12:44:49,0.757,-0.0067085,0.0,0.00000000,30.29,0.000000,0.000000
2025-12-04 12:44:49,0.809,-0.0067091,0.0,0.00000000,30.30,0.000000,0.000000
2025-12-04 12:44:49,0.861,-0.0067094,0.0,0.00000000,30.30,0.000000,0.000000
2025-12-04 12:44:49,0.913,-0.0067097,0.0,0.00000000,30.30,0.000000,0.000000
2025-12-04 12:44:49,0.965,-0.0067098,0.0,0.00000000,30.30,0.000000,0.000000
2025-12-04 12:44:49,1.017,-0.0067099,0.0,0.00000000,30.30,0.000000,0.000000
2025-12-04 12:44:49,1.069,-0.0067099,0.0,0.00000000,30.30,0.000000,0.000000
2025-12-04 12:44:49,1.121,-0.0067098,0.0,0.00000000,30.30,0.000000,0.000000
2025-12-04 12:44:49,1.173,-0.0067097,0.0,0.00000000,30.30,0.000000,0.000000
2025-12-04 12:44:49,1.226,-0.0067099,0.0,0.00000000,30.29,0.000000,0.000000
2025-12-04 12:44:49,1.278,-0.0067099,0.0,0.00000000,30.29,0.000000,0.000000
2025-12-04 12:44:49,1.330,-0.0067093,0.0,0.00000000,30.30,0.000000,0.000000
2025-12-04 12:44:49,1.382,-0.0067089,0.0,0.00000000,30.30,0.000000,0.000000
2025-12-04 12:44:49,1.434,-0.0067087,0.0,0.00000000,30.29,0.000000,0.000000
2025-12-04 12:44:49,1.486,-0.0067088,0.0,0.00000000,30.29,0.000000,0.000000
2025-12-04 12:44:49,1.539,-0.0067087,0.0,0.00000000,30.29,0.000000,0.000000
2025-12-04 12:44:49,1.590,-0.0067086,0.0,0.00000000,30.29,0.000000,0.000000
2025-12-04 12:44:49,1.643,-0.0067089,0.0,0.00000000,30.29,0.000000,0.000000
