Timestamp,Elapsed_Time,Vdif,Va,Vb,Temperatura_C,Compensacion,Iexc
2025-12-04 12:33:55,0.028,-0.0067447,0.0,0.00000000,30.29,0.000000,0.000000
2025-12-04 12:33:55,0.080,-0.0067447,0.0,0.00000000,30.29,0.000000,0.000000
2025-12-04 12:33:55,0.133,-0.0067455,0.0,0.00000000,30.29,0.000000,0.000000
2025-12-04 12:33:55,0.184,-0.0067492,0.0,0.00000000,30.29,0.000000,0.000000
2025-12-04 12:33:55,0.237,-0.0067499,0.0,0.00000000,30.29,0.000000,0.000000
2025-12-04 12:33:55,0.289,-0.0067464,0.0,0.00000000,30.29,0.000000,0.000000
2025-12-04 12:33:55,0.341,-0.0067439,0.0,0.00000000,30.29,0.000000,0.000000
2025-12-04 12:33:56,0.393,-0.0067419,0.0,0.00000000,30.29,0.000000,0.000000
2025-12-04 12:33:56,0.445,-0.0067408,0.0,0.00000000,30.29,0.000000,0.000000
2025-12-04 12:33:56,0.497,-0.0067400,0.0,0.00000000,30.29,0.000000,0.000000
2025-12-04 12:33:56,0.550,-0.0067396,0.0,0.00000000,30.29,0.000000,0.000000
2025-12-04 12:33:56,0.601,-0.0067398,0.0,0.00000000,30.29,0.000000,0.000000
2025-12-04 12:33:56,0.654,-0.0067402,0.0,0.00000000,30.29,0.000000,0.000000
2025-12-04 12:33:56,0.706,-0.0067462,0.0,0.00000000,30.29,0.000000,0.000000
2025-12-04 12:33:56,0.758,-0.0067457,0.0,0.00000000,30.29,0.000000,0.000000
2025-12-04 12:33:56,0.810,-0.0067394,0.0,0.00000000,30.29,0.000000,0.000000
2025-12-04 12:33:56,0.862,-0.0067401,0.0,0.00000000,30.29,0.000000,0.000000
2025-12-04 12:33:56,0.914,-0.0067411,0.0,0.00000000,30.29,0.000000,0.000000
2025-12-04 12:33:56,0.967,-0.0067418,0.0,0.00000000,30.29,0.000000,0.000000
2025-12-04 12:33:56,1.019,-0.0067427,0.0,0.00000000,30.29,0.000000,0.000000
