2025-12-02 11:30:11,865.856,1.0000000,-0.007324976846575737,25.29866982,0.00,0.000000,0.000000
2025-12-02 11:30:16,870.757,1.0000000,-0.007330172695219517,25.30144691,0.00,0.000000,0.000000
2025-12-02 11:30:18,872.947,1.0000000,-0.007324433419853449,25.29906654,0.00,0.000000,0.000000
2025-12-02 11:30:26,880.977,1.0000000,-0.007344680372625589,25.29671669,0.00,0.000000,0.000000
2025-12-02 11:30:29,884.000,1.0000000,-0.007358959410339594,25.29854774,0.00,0.000000,0.000000
2025-12-02 11:30:31,886.503,1.0000000,-0.007363997865468264,25.30394936,0.00,0.000000,0.000000
2025-12-02 11:30:33,888.067,1.0000000,-0.007358763832598925,25.30156898,0.00,0.000000,0.000000
2025-12-02 11:30:37,891.821,1.0000000,-0.007390998303890228,25.29693031,0.00,0.000000,0.000000
2025-12-02 11:30:41,895.992,1.0000000,-0.007343129254877567,25.30077553,0.00,0.000000,0.000000
2025-12-02 11:30:44,899.538,1.0000000,-0.007324073929339647,25.29787636,0.00,0.000000,0.000000
2025-12-02 11:30:50,905.064,1.0000000,-0.007345349527895451,25.30065346,0.00,0.000000,0.000000
2025-12-02 11:30:54,909.027,1.0000000,-0.007344826124608517,25.29558754,0.00,0.000000,0.000000
2025-12-02 11:30:59,913.719,1.0000000,-0.007326729595661163,25.29836464,0.00,0.000000,0.000000
2025-12-02 11:31:03,918.412,1.0000000,-0.007317063864320517,25.29372597,0.00,0.000000,0.000000
2025-12-02 11:31:07,922.062,1.0000000,-0.0073287757113575935,25.29741859,0.00,0.000000,0.000000
2025-12-02 11:31:11,926.232,1.0000000,-0.007333348039537668,25.29619789,0.00,0.000000,0.000000
2025-12-02 11:31:18,933.636,1.0000000,-0.007318897172808647,25.29784584,0.00,0.000000,0.000000
2025-12-02 11:31:23,937.807,1.0000000,-0.007313762325793505,25.29299355,0.00,0.000000,0.000000
2025-12-02 11:31:38,952.719,1.0000000,-0.0073349387384951115,25.29793739,0.00,0.000000,0.000000
2025-12-02 11:31:40,955.430,1.0000000,-0.00732742715626955,25.30101967,0.00,0.000000,0.000000
2025-12-02 11:31:43,957.932,1.0000000,-0.00732079055160284,25.29610634,0.00,0.000000,0.000000
2025-12-02 11:31:45,960.122,1.0000000,-0.007316121831536293,25.29726601,0.00,0.000000,0.000000
2025-12-02 11:42:54,1628.883,10.0000000,-0.007282154634594917,25.30568886,0.00,0.000000,0.000000
2025-12-02 11:43:30,1665.588,11.0000000,-0.007274474948644638,25.30394936,0.00,0.000000,0.000000
2025-12-02 11:43:58,1693.170,10.0000000,-0.007280223537236452,25.30233192,0.00,0.000000,0.000000
2025-12-02 11:44:10,1704.901,9.0000000,-0.007300976663827896,25.29943275,0.00,0.000000,0.000000
2025-12-02 11:44:19,1713.764,10.0000000,-0.0072801364585757256,25.30138588,0.00,0.000000,0.000000
2025-12-02 11:44:35,1730.292,11.0000000,-0.007294533774256706,25.29729652,0.00,0.000000,0.000000
2025-12-02 11:45:00,1754.797,10.0000000,-0.007307985797524452,25.30459023,0.00,0.000000,0.000000
2025-12-02 11:45:51,1805.789,11.0000000,-0.007293502800166607,25.30318642,0.00,0.000000,0.000000
2025-12-02 11:46:08,1823.307,10.0000000,-0.007301099132746458,25.30648232,0.00,0.000000,0.000000
2025-12-02 11:46:13,1828.260,9.0000000,-0.007296312600374222,25.30700111,0.00,0.000000,0.000000
2025-12-02 11:46:27,1841.972,10.0000000,-0.00727824168279767,25.30364418,0.00,0.000000,0.000000
2025-12-02 11:46:36,1850.993,11.0000000,-0.007276329677551985,25.30736732,0.00,0.000000,0.000000
2025-12-02 11:46:52,1867.468,10.0000000,-0.007271994836628437,25.30733681,0.00,0.000000,0.000000
2025-12-02 11:47:00,1874.872,9.0000000,-0.007283309940248728,25.31014442,0.00,0.000000,0.000000
2025-12-02 11:47:17,1892.547,10.0000000,-0.007267747074365616,25.30712318,0.00,0.000000,0.000000
2025-12-02 11:47:26,1900.733,11.0000000,-0.007267685141414404,25.30809975,0.00,0.000000,0.000000
2025-12-02 11:47:46,1921.380,10.0000000,-0.007294319570064545,25.30715370,0.00,0.000000,0.000000
2025-12-02 11:47:50,1925.290,9.0000000,-0.007294732145965099,25.30877113,0.00,0.000000,0.000000
2025-12-02 11:48:03,1938.637,10.0000000,-0.007280332967638969,25.30773354,0.00,0.000000,0.000000
2025-12-02 11:48:15,1950.629,11.0000000,-0.007277284283190966,25.30993080,0.00,0.000000,0.000000
2025-12-02 11:48:37,1972.318,10.0000000,-0.007285705767571926,25.30666542,0.00,0.000000,0.000000
2025-12-02 11:48:51,1986.082,9.0000000,-0.007299827877432108,25.31527138,0.00,0.000000,0.000000
